,Unnamed: 0,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address_full,total_violations,active_violations,ecb_violations,acrive_ecb_violations,geo_address,geocoded,lat,lon
675,675,2016679-DCA,Business,03/31/2025,QUIK PARK EAST 79 GARAGE LLC,0,435,E 79TH ST,0,NEW YORK,NY,10075,212-832-2066,Manhattan,1.0,435 E 79TH ST,0.0,0.0,0.0,0.0,435 E 79TH ST NY 10075,"(40.7718147, -73.95077429999999)",40.7718147,-73.95077429999999
676,676,0367503-DCA,Business,03/31/2025,RAINBOW PARKING CORP.,0,300,E 71ST ST,0,NEW YORK,NY,10021,212-308-5959,Manhattan,1.0,300 E 71ST ST,0.0,0.0,0.0,0.0,300 E 71ST ST NY 10021,"(40.767904, -73.9584643)",40.767904,-73.9584643
677,677,2054332-DCA,Business,03/31/2025,"LIBERTY VIEW PARKING, LLC",0,2,RIVER TER,0,NEW YORK,NY,10282,212-686-9800,Manhattan,1.0,2 RIVER TER,0.0,0.0,0.0,0.0,2 RIVER TER NY 10282,"(40.7153643, -74.01597)",40.7153643,-74.01597
678,678,2099931-DCA,Business,03/31/2025,CHAMPION 33 LLC,0,4,PARK AVE,0,NEW YORK,NY,10016,212-308-5959,Manhattan,1.0,4 PARK AVE,0.0,0.0,0.0,0.0,4 PARK AVE NY 10016,"(40.7469069, -73.9819751)",40.7469069,-73.9819751
679,679,1066286-DCA,Business,03/31/2025,"SANFORD TOWER GARAGE, INC.",0,13347,SANFORD AVE,0,FLUSHING,NY,11355,7183598058,Queens,4.0,13347 SANFORD AVE,0.0,0.0,0.0,0.0,13347 SANFORD AVE NY 11355,"(40.75666, -73.8294255)",40.75666,-73.8294255
680,680,0834487-DCA,Business,03/31/2023,VALET PARKING CORP.,0,10,W 15TH ST,0,NEW YORK,NY,10011,2123085959,Manhattan,1.0,10 W 15TH ST,0.0,0.0,0.0,0.0,10 W 15TH ST NY 10011,"(40.7368788, -73.9941595)",40.7368788,-73.9941595
681,681,2021443-DCA,Business,03/31/2023,O & A PARKING GARAGE INC.,0,1100,FRANKLIN AVE,0,BRONX,NY,10456,7184839458,Bronx,2.0,1100 FRANKLIN AVE,0.0,0.0,0.0,0.0,1100 FRANKLIN AVE NY 10456,"(40.8276595, -73.9059457)",40.8276595,-73.9059457
682,682,2021503-DCA,Business,03/31/2017,SP PLUS CORPORATION,0,140,W 28TH ST,0,NEW YORK,NY,10001,2125025490,Manhattan,1.0,140 W 28TH ST,0.0,0.0,0.0,0.0,140 W 28TH ST NY 10001,"(40.7465254, -73.9925641)",40.7465254,-73.9925641
683,683,1341459-DCA,Business,03/31/2021,SP PLUS CORPORATION,0,353,WEST ST,0,NEW YORK,NY,10014,2125025490,Manhattan,1.0,353 WEST ST,0.0,0.0,0.0,0.0,353 WEST ST NY 10014,"(40.7288194, -74.01220490000001)",40.7288194,-74.01220490000001
684,684,2101209-DCA,Business,03/31/2025,69 EAST 80TH STREET PARKING CORP.,0,69,E 80TH ST,0,NEW YORK,NY,10075,2127367171,Manhattan,1.0,69 E 80TH ST,0.0,0.0,0.0,0.0,69 E 80TH ST NY 10075,"(40.77657749999999, -73.9603447)",40.77657749999999,-73.9603447
685,685,2022970-DCA,Business,01/01/2023,ROCKWELL CAR PARK LLC,0,29,FLATBUSH AVE,0,BROOKLYN,NY,11217,212-996-6363,Brooklyn,3.0,29 FLATBUSH AVE,0.0,0.0,0.0,0.0,29 FLATBUSH AVE NY 11217,"(40.6878815, -73.9798349)",40.6878815,-73.9798349
686,686,1446479-DCA,Business,03/31/2021,QUIK PARK 390 GARAGE LLC,0,390,PARK AVE,0,NEW YORK,NY,10022,2128322066,Manhattan,1.0,390 PARK AVE,0.0,0.0,0.0,0.0,390 PARK AVE NY 10022,"(40.7597331, -73.9729522)",40.7597331,-73.9729522
687,687,2083832-DCA,Business,03/31/2023,RELIABLE PARKING CORP.,0,1193,FRANKLIN AVE,0,BRONX,NY,10456,2124903460,Bronx,2.0,1193 FRANKLIN AVE,0.0,0.0,0.0,0.0,1193 FRANKLIN AVE NY 10456,"(40.829776, -73.90439599999999)",40.829776,-73.90439599999999
688,688,2112213-DCA,Business,03/31/2025,125 VERTICAL PARKING GROUP  LLC,0,123,BAXTER ST,0,NEW YORK,NY,10013,5162051689,Manhattan,1.0,123 BAXTER ST,0.0,0.0,0.0,0.0,123 BAXTER ST NY 10013,"(40.7180687, -73.9987505)",40.7180687,-73.9987505
689,689,2002155-DCA,Business,01/20/2021,LAIGHT STREET PARKING  LLC,0,416,WASHINGTON ST,0,NEW YORK,NY,10013,212-686-9800,Manhattan,1.0,416 WASHINGTON ST,0.0,0.0,0.0,0.0,416 WASHINGTON ST NY 10013,"(40.7226764, -74.0108243)",40.7226764,-74.0108243
690,690,2075363-DCA,Business,03/31/2023,SP PLUS CORPORATION,0,1500,UNIONPORT RD,0,BRONX,NY,10462,2125025490,Bronx,2.0,1500 UNIONPORT RD,0.0,0.0,0.0,0.0,1500 UNIONPORT RD NY 10462,"(40.8371322, -73.8557817)",40.8371322,-73.8557817
691,691,2097024-DCA,Business,01/20/2021,"IMPERIAL PARKING (U.S.), LLC",0,6135,JUNCTION BLVD,0,REGO PARK,NY,11374,2129378660,Queens,4.0,6135 JUNCTION BLVD,0.0,0.0,0.0,0.0,6135 JUNCTION BLVD NY 11374,"(40.73364290000001, -73.864081)",40.73364290000001,-73.864081
692,692,2111077-DCA,Business,03/31/2023,PV PARKING I CORP,0,2919,NEWTOWN AVE,0,ASTORIA,NY,11102,7186573340,Queens,4.0,2919 NEWTOWN AVE,0.0,0.0,0.0,0.0,2919 NEWTOWN AVE NY 11102,"(40.76901, -73.92138)",40.76901,-73.92138
693,693,2006318-DCA,Business,03/31/2021,STATUE PARKING LLC,0,20,RIVER TER,0,NEW YORK,NY,10282,2125710538,Manhattan,1.0,20 RIVER TER,0.0,0.0,0.0,0.0,20 RIVER TER NY 10282,"(40.7167428, -74.0161035)",40.7167428,-74.0161035
694,694,2108195-DCA,Business,03/31/2023,851 8TH AVENUE PARKING CORP,0,851,8TH AVE,0,NEW YORK,NY,10019,2127367171,Manhattan,1.0,851 8TH AVE,0.0,0.0,0.0,0.0,851 8TH AVE NY 10019,"(40.7631297, -73.9857248)",40.7631297,-73.9857248
695,695,2110380-DCA,Business,03/31/2025,TENG RUI PARKING LOT II INC,0,5521,8TH AVE,0,BROOKLYN,NY,11220,9176503933,Brooklyn,3.0,5521 8TH AVE,0.0,0.0,0.0,0.0,5521 8TH AVE NY 11220,"(40.6378812, -74.0068879)",40.6378812,-74.0068879
696,696,2104052-DCA,Business,03/31/2023,NEW 786 NY PARKING CORP,0,1755,WATSON AVE,0,BRONX,NY,10472,7186180276,Bronx,2.0,1755 WATSON AVE,0.0,0.0,0.0,0.0,1755 WATSON AVE NY 10472,"(40.8280865, -73.8676806)",40.8280865,-73.8676806
697,697,2001619-DCA,Business,03/31/2023,34 NORTH 7TH PARKING CORP.,0,27,N 6TH ST,0,BROOKLYN,NY,11249,2127367171,Brooklyn,3.0,27 N 6TH ST,0.0,0.0,0.0,0.0,27 N 6TH ST NY 11249,"(40.720197, -73.96261489999999)",40.720197,-73.96261489999999
698,698,1343881-DCA,Business,03/31/2025,SEAPORT PARKING LLC,0,80,BEEKMAN ST,0,NEW YORK,NY,10038,2126869800,Manhattan,1.0,80 BEEKMAN ST,0.0,0.0,0.0,0.0,80 BEEKMAN ST NY 10038,"(40.70968329999999, -74.0044432)",40.70968329999999,-74.0044432
699,699,1019560-DCA,Business,03/31/2023,CENTURY CAR PARK LLC,0,3310,AVENUE H,0,BROOKLYN,NY,11210,2122216111,Brooklyn,3.0,3310 AVENUE H,38.0,2.0,66.0,6.0,3310 AVENUE H NY 11210,"(40.6315764, -73.94429420000002)",40.6315764,-73.94429420000002
700,700,1461192-DCA,Business,03/31/2025,"IMPERIAL PARKING (U.S), LLC",IMPARK,422-446,E 79TH ST,0,NEW YORK,NY,10075,2129378660,Manhattan,1.0,422-446 E 79TH ST,0.0,0.0,0.0,0.0,422-446 E 79TH ST NY 10075,"(40.7716905, -73.9517668)",40.7716905,-73.9517668
701,701,2084837-DCA,Business,05/12/2021,PARK NORTH 9 LLC,0,56,N 9TH ST,0,BROOKLYN,NY,11249,2123606300,Brooklyn,3.0,56 N 9TH ST,0.0,0.0,0.0,0.0,56 N 9TH ST NY 11249,"(40.7211222, -73.96028009999999)",40.7211222,-73.96028009999999
702,702,2082016-DCA,Business,03/31/2025,EZY PARKING INC.,0,1981,SEDGWICK AVE,0,BRONX,NY,10453,7182944264,Bronx,2.0,1981 SEDGWICK AVE,0.0,0.0,0.0,0.0,1981 SEDGWICK AVE NY 10453,"(40.8569035, -73.916842)",40.8569035,-73.916842
703,703,1408023-DCA,Business,05/09/2021,QUIK PARK 775 GARAGE LLC,0,775,COLUMBUS AVE,0,NEW YORK,NY,10025,2128322066,Manhattan,1.0,775 COLUMBUS AVE,0.0,0.0,0.0,0.0,775 COLUMBUS AVE NY 10025,"(40.7937662, -73.9665194)",40.7937662,-73.9665194
704,704,2102863-DCA,Business,03/31/2023,"IMPERIAL PARKING (U.S.), LLC",0,410,SAINT NICHOLAS AVE,0,NEW YORK,NY,10027,2129378660,Manhattan,1.0,410 SAINT NICHOLAS AVE,0.0,0.0,0.0,0.0,410 SAINT NICHOLAS AVE NY 10027,"(40.8140596, -73.9492538)",40.8140596,-73.9492538
705,705,2110758-DCA,Business,04/03/2023,TARGET PARK (US) INC,0,9223,168TH ST,0,JAMAICA,NY,11433,2012530953,Queens,4.0,9223 168TH ST,0.0,0.0,0.0,0.0,9223 168TH ST NY 11433,"(40.7060108, -73.7918596)",40.7060108,-73.7918596
706,706,2107971-DCA,Business,03/31/2023,SOBRO PARKING GARAGE CORP.,0,276,GRAND CONCOURSE,0,BRONX,NY,10451,7185573711,Bronx,2.0,276 GRAND CONCOURSE,2.0,0.0,0.0,0.0,276 GRAND CONCOURSE NY 10451,"(40.8138145, -73.92917969999999)",40.8138145,-73.92917969999999
707,707,2045510-DCA,Business,03/31/2023,NORTH 12 PARKING LLC,0,55,WYTHE AVE,0,BROOKLYN,NY,11249,9143209630,Brooklyn,3.0,55 WYTHE AVE,0.0,0.0,0.0,0.0,55 WYTHE AVE NY 11249,"(40.7219939, -73.956132)",40.7219939,-73.956132
708,708,2021453-DCA,Business,03/31/2025,GGG PARKING GARAGE CORP.,0,920,WESTCHESTER AVE,0,BRONX,NY,10459,9175573711,Bronx,2.0,920 WESTCHESTER AVE,0.0,0.0,0.0,0.0,920 WESTCHESTER AVE NY 10459,"(40.8214654, -73.8975885)",40.8214654,-73.8975885
709,709,2109173-DCA,Business,03/31/2023,CLINTON 53 PARKING LLC,0,515,W 52ND ST,0,NEW YORK,NY,10019,212-686-9800,Manhattan,1.0,515 W 52ND ST,0.0,0.0,0.0,0.0,515 W 52ND ST NY 10019,"(40.7664737, -73.9915929)",40.7664737,-73.9915929
710,710,2069414-DCA,Business,03/31/2023,RIVER PARK TOWERS GARAGE LLC,0,55,RICHMAN PLZ,0,BRONX,NY,10453,6465840409,Bronx,2.0,55 RICHMAN PLZ,0.0,0.0,0.0,0.0,55 RICHMAN PLZ NY 10453,"(40.8524907, -73.9215675)",40.8524907,-73.9215675
711,711,2087587-DCA,Business,03/31/2023,A PLUS PARKING LLC,0,13620,BOOTH MEMORIAL AVE,0,FLUSHING,NY,11355,3477329349,Queens,4.0,13620 BOOTH MEMORIAL AVE,0.0,0.0,0.0,0.0,13620 BOOTH MEMORIAL AVE NY 11355,"(40.7469507, -73.8284228)",40.7469507,-73.8284228
712,712,2097069-DCA,Business,0,"IMPERIAL PARKING (U.S.), LLC",0,3746,72ND ST,0,JACKSON HEIGHTS,NY,11372,2129378660,Queens,4.0,3746 72ND ST,0.0,0.0,0.0,0.0,3746 72ND ST NY 11372,"(40.7473294, -73.89394639999999)",40.7473294,-73.89394639999999
713,713,2068315-DCA,Business,01/04/2022,LM WOLVERINE PARKING LLC.,0,282,S 5TH ST,0,BROOKLYN,NY,11211,2127143571,Brooklyn,3.0,282 S 5TH ST,0.0,0.0,0.0,0.0,282 S 5TH ST NY 11211,"(40.7090828, -73.958095)",40.7090828,-73.958095
714,714,2085511-DCA,Business,01/21/2021,"ONE PARKING 709, INC.",0,2830,JACKSON AVE,0,LONG ISLAND CITY,NY,11101,5618337222,Queens,4.0,2830 JACKSON AVE,0.0,0.0,0.0,0.0,2830 JACKSON AVE NY 11101,"(40.7483677, -73.93803570000001)",40.7483677,-73.93803570000001
715,715,2108624-DCA,Business,03/31/2023,1675 BROADWAY GARAGE LLC,0,1675,BROADWAY,0,NEW YORK,NY,10019,2124903460,Manhattan,1.0,1675 BROADWAY,139.0,5.0,17.0,0.0,1675 BROADWAY NY 10019,"(40.7630995, -73.9834688)",40.7630995,-73.9834688
716,716,2054291-DCA,Business,06/20/2023,CHAMPION PARKING 92 LLC,0,114,W 92ND ST,0,NEW YORK,NY,10025,2123085959,Manhattan,1.0,114 W 92ND ST,0.0,0.0,0.0,0.0,114 W 92ND ST NY 10025,"(40.7908131, -73.9708588)",40.7908131,-73.9708588
717,717,2106696-DCA,Business,03/31/2023,1939 W FARMS RD PARKING CORP,0,1939,W FARMS RD,0,BRONX,NY,10460,7183008790,Bronx,2.0,1939 W FARMS RD,0.0,0.0,0.0,0.0,1939 W FARMS RD NY 10460,"(40.8394756, -73.8807732)",40.8394756,-73.8807732
718,718,2097061-DCA,Business,03/31/2025,101 PARK GARAGE LLC,0,101,PARK AVE,0,NEW YORK,NY,10178,6465840409,Manhattan,1.0,101 PARK AVE,0.0,0.0,0.0,0.0,101 PARK AVE NY 10178,"(40.75098089999999, -73.9776329)",40.75098089999999,-73.9776329
719,719,2107572-DCA,Business,05/08/2023,"IMPERIAL PARKING (U.S.), LLC",0,3746,72ND ST,0,JACKSON HEIGHTS,NY,11372,2129378660,Queens,4.0,3746 72ND ST,0.0,0.0,0.0,0.0,3746 72ND ST NY 11372,"(40.7473294, -73.89394639999999)",40.7473294,-73.89394639999999
720,720,2097400-DCA,Business,05/26/2021,277 PARK AVENUE LLC,"277 Park Avenue, LLC",277,PARK AVE,0,NEW YORK,NY,10172,2124903460,Manhattan,1.0,277 PARK AVE,0.0,0.0,0.0,0.0,277 PARK AVE NY 10172,"(40.75519, -73.9741415)",40.75519,-73.9741415
721,721,2075038-DCA,Business,03/31/2023,SAN MIGUEL PARK CORP,0,1740-1746,ANDREWS AVE,0,BRONX,NY,10453,9172153295,Bronx,2.0,1740-1746 ANDREWS AVE,0.0,0.0,0.0,0.0,1740-1746 ANDREWS AVE NY 10453,"(40.8502655, -73.9166608)",40.8502655,-73.9166608
722,722,0838371-DCA,Business,03/31/2025,CONVENIENT PARKING LLC,0,215,W 95TH ST,0,NEW YORK,NY,10025,2126869800,Manhattan,1.0,215 W 95TH ST,0.0,0.0,0.0,0.0,215 W 95TH ST NY 10025,"(40.7938919, -73.9717149)",40.7938919,-73.9717149
723,723,1227121-DCA,Business,05/25/2021,CHAMPION PARKING 39 LLC,0,102,W 39TH ST,0,NEW YORK,NY,10018,2128529033,Manhattan,1.0,102 W 39TH ST,0.0,0.0,0.0,0.0,102 W 39TH ST NY 10018,"(40.7530835, -73.98613329999999)",40.7530835,-73.98613329999999
724,724,2064187-DCA,Business,03/31/2023,254 WEST 79TH STREET PARKING CORP,0,252,W 79TH ST,0,NEW YORK,NY,10024,212-736-7171,Manhattan,1.0,252 W 79TH ST,0.0,0.0,0.0,0.0,252 W 79TH ST NY 10024,"(40.783988, -73.980707)",40.783988,-73.980707
725,725,0368933-DCA,Business,03/31/2023,"BRICIN PARKING, CORP.",0,511,E 80TH ST,0,NEW YORK,NY,10075,516-317-8268,Manhattan,1.0,511 E 80TH ST,0.0,0.0,0.0,0.0,511 E 80TH ST NY 10075,"(40.7718266, -73.94889049999999)",40.7718266,-73.94889049999999
726,726,1412999-DCA,Business,03/31/2023,QUIK PARK SCH GARAGE LLC,0,236,LIVINGSTON ST,0,BROOKLYN,NY,11201,2128322066,Brooklyn,3.0,236 LIVINGSTON ST,0.0,0.0,0.0,0.0,236 LIVINGSTON ST NY 11201,"(40.6892165, -73.9846664)",40.6892165,-73.9846664
727,727,2070245-DCA,Business,03/31/2023,PARKING 56 LLC,0,33,W 56TH ST,0,NEW YORK,NY,10019,6467734400,Manhattan,1.0,33 W 56TH ST,0.0,0.0,0.0,0.0,33 W 56TH ST NY 10019,"(40.7632768, -73.9761699)",40.7632768,-73.9761699
728,728,2095972-DCA,Business,01/04/2022,BRIGHT MANAGEMENT SOLUTIONS LLC,LINDEN PARKING,123,LINDEN BLVD,0,BROOKLYN,NY,11226,2122624771,Brooklyn,3.0,123 LINDEN BLVD,0.0,0.0,0.0,0.0,123 LINDEN BLVD NY 11226,"(40.6526096, -73.9543769)",40.6526096,-73.9543769
729,729,2109853-DCA,Business,03/31/2023,EYEPARK US INC,0,3651,BRUCKNER BLVD,0,BRONX,NY,10461,514-927-6050,Bronx,2.0,3651 BRUCKNER BLVD,0.0,0.0,0.0,0.0,3651 BRUCKNER BLVD NY 10461,"(40.8522036, -73.82737569999999)",40.8522036,-73.82737569999999
730,730,2051479-DCA,Business,03/31/2023,C & C PARKING LOT CORP,0,3560,WEBSTER AVE,0,BRONX,NY,10467,3478663357,Bronx,2.0,3560 WEBSTER AVE,0.0,0.0,0.0,0.0,3560 WEBSTER AVE NY 10467,"(40.8809548, -73.87029919999999)",40.8809548,-73.87029919999999
731,731,2103450-DCA,Business,03/31/2023,"ONE PARKING GOTHAM, INC.",0,2807,JACKSON AVE,0,LONG ISLAND CITY,NY,11101,4802722100,Queens,4.0,2807 JACKSON AVE,0.0,0.0,0.0,0.0,2807 JACKSON AVE NY 11101,"(40.7487066, -73.9387542)",40.7487066,-73.9387542
732,732,1298768-DCA,Business,03/31/2021,LEXINGTON 58 PARKING LLC,0,150,E 58TH ST,0,NEW YORK,NY,10155,2126869800,Manhattan,1.0,150 E 58TH ST,0.0,0.0,0.0,0.0,150 E 58TH ST NY 10155,"(40.7611177, -73.9681954)",40.7611177,-73.9681954
733,733,2074574-DCA,Business,03/31/2023,FOR THE COMMUNITY PARKING GARAGE INC.,0,1900,JEROME AVE,0,BRONX,NY,10453,3473645413,Bronx,2.0,1900 JEROME AVE,0.0,0.0,0.0,0.0,1900 JEROME AVE NY 10453,"(40.8502746, -73.9099872)",40.8502746,-73.9099872
734,734,2103471-DCA,Business,03/31/2025,VICTORIA PARKING LLC,0,13338,SANFORD AVE,0,FLUSHING,NY,11355,0,Queens,4.0,13338 SANFORD AVE,0.0,0.0,0.0,0.0,13338 SANFORD AVE NY 11355,"(40.7561811, -73.82945289999999)",40.7561811,-73.82945289999999
735,735,2097881-DCA,Business,0,"IMPERIAL PARKING (U.S.), LLC",0,2910,BROADWAY,0,ASTORIA,NY,11106,2129378660,Queens,4.0,2910 BROADWAY,27.0,3.0,3.0,1.0,2910 BROADWAY NY 11106,"(40.80642659999999, -73.96457260000001)",40.80642659999999,-73.96457260000001
736,736,0858490-DCA,Business,03/31/2021,RESOURCE PARKING LLC,0,1540,BROADWAY,0,NEW YORK,NY,10036,2126869800,Manhattan,1.0,1540 BROADWAY,70.0,2.0,71.0,3.0,1540 BROADWAY NY 10036,"(40.75796039999999, -73.9846596)",40.75796039999999,-73.9846596
737,737,2109633-DCA,Business,03/31/2023,2211 3RD AVE PARKING LLC,0,2211,3RD AVE,0,NEW YORK,NY,10035,347-589-4139,Manhattan,1.0,2211 3RD AVE,0.0,0.0,0.0,0.0,2211 3RD AVE NY 10035,"(40.8011028, -73.9373438)",40.8011028,-73.9373438
738,738,2112158-DCA,Business,03/31/2025,H & E PARKING GARAGE CORP,0,1962,CROTONA PKWY,0,BRONX,NY,10460,7186178548,Bronx,2.0,1962 CROTONA PKWY,0.0,0.0,0.0,0.0,1962 CROTONA PKWY NY 10460,"(40.84284239999999, -73.88506919999999)",40.84284239999999,-73.88506919999999
739,739,2058614-DCA,Business,03/31/2025,IMPERIAL PARKING US LLC,IMpark,200,W 79TH ST,0,NEW YORK,NY,10024,2129378660 X225,Manhattan,1.0,200 W 79TH ST,0.0,0.0,0.0,0.0,200 W 79TH ST NY 10024,"(40.7829312, -73.9788937)",40.7829312,-73.9788937
740,740,2103444-DCA,Business,03/31/2023,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,1000,5TH AVE,0,NEW YORK,NY,10028,7184042575,Manhattan,1.0,1000 5TH AVE,0.0,0.0,0.0,0.0,1000 5TH AVE NY 10028,"(40.7794355, -73.9633844)",40.7794355,-73.9633844
741,741,2096583-DCA,Business,03/31/2023,"LAZ PARKING NEW YORK, NEW JERSEY LLC",0,14474,NORTHERN BLVD,0,FLUSHING,NY,11354,7184042575,Queens,4.0,14474 NORTHERN BLVD,0.0,0.0,0.0,0.0,14474 NORTHERN BLVD NY 11354,"(40.7647647, -73.820582)",40.7647647,-73.820582
742,742,2016406-DCA,Business,03/31/2023,SJS 39 AVENUE PARKING LLC,0,3907,PRINCE ST,0,FLUSHING,NY,11354,718-886-4035,Queens,4.0,3907 PRINCE ST,0.0,0.0,0.0,0.0,3907 PRINCE ST NY 11354,"(40.7594624, -73.83203209999999)",40.7594624,-73.83203209999999
743,743,1313881-DCA,Business,03/31/2023,DANAE MARRERO,SAFE PARKING II,424,E 147TH ST,0,BRONX,NY,10455,9175674884,Bronx,2.0,424 E 147TH ST,0.0,0.0,0.0,0.0,424 E 147TH ST NY 10455,"(40.814197, -73.9177493)",40.814197,-73.9177493
744,744,2054333-DCA,Business,03/31/2023,247 NORTH 7TH STREET PARKING CORP.,0,248,N 8TH ST,0,BROOKLYN,NY,11211,929-337-8633,Brooklyn,3.0,248 N 8TH ST,0.0,0.0,0.0,0.0,248 N 8TH ST NY 11211,"(40.7161982, -73.9540295)",40.7161982,-73.9540295
745,745,2070275-DCA,Business,03/31/2023,149 KENT AVENUE PARKING CORP,0,149,KENT AVE,0,BROOKLYN,NY,11249,212-736-7171,Brooklyn,3.0,149 KENT AVE,0.0,0.0,0.0,0.0,149 KENT AVE NY 11249,"(40.7191907, -73.9625543)",40.7191907,-73.9625543
746,746,2047628-DCA,Business,03/31/2023,7 WEST 21 PARKING LLC,0,7,W 21ST ST,0,NEW YORK,NY,10010,212-888-7400,Manhattan,1.0,7 W 21ST ST,0.0,0.0,0.0,0.0,7 W 21ST ST NY 10010,"(40.7407988, -73.99131299999999)",40.7407988,-73.99131299999999
747,747,2100939-DCA,Business,03/31/2023,H & E PARKING GARAGE CORP,0,1962,CROTONA PKWY,0,BRONX,NY,10460,7186178548,Bronx,2.0,1962 CROTONA PKWY,0.0,0.0,0.0,0.0,1962 CROTONA PKWY NY 10460,"(40.84284239999999, -73.88506919999999)",40.84284239999999,-73.88506919999999
748,748,2082400-DCA,Business,03/31/2023,RGL PARKING & TRANSPORTATION LLC,0,4129,24TH ST,0,LONG ISLAND CITY,NY,11101,9178419280,Queens,4.0,4129 24TH ST,0.0,0.0,0.0,0.0,4129 24TH ST NY 11101,"(40.7518557, -73.940383)",40.7518557,-73.940383
749,749,1076044-DCA,Business,03/31/2023,"WATERVIEW PARKING, INC.",0,180,E END AVE,0,NEW YORK,NY,10128,2126509320,Manhattan,1.0,180 E END AVE,0.0,0.0,0.0,0.0,180 E END AVE NY 10128,"(40.7766673, -73.9439269)",40.7766673,-73.9439269
750,750,1416499-DCA,Business,03/31/2023,ALVA 47 PARKING LLC,0,257,W 47TH ST,0,NEW YORK,NY,10036,2126869800,Manhattan,1.0,257 W 47TH ST,0.0,0.0,0.0,0.0,257 W 47TH ST NY 10036,"(40.760219, -73.9865887)",40.760219,-73.9865887
751,751,0427311-DCA,Business,03/31/2023,SCR PARKING CORP.,0,169,E 87TH ST,0,NEW YORK,NY,10128,2122493344,Manhattan,1.0,169 E 87TH ST,0.0,0.0,0.0,0.0,169 E 87TH ST NY 10128,"(40.7800467, -73.95412139999999)",40.7800467,-73.95412139999999
752,752,2047939-DCA,Business,03/31/2025,"CLEAN AIR CAR SERVICE & PARKING BRANCH 3, LLC",0,3720,PRINCE ST,0,FLUSHING,NY,11354,0,Queens,4.0,3720 PRINCE ST,0.0,0.0,0.0,0.0,3720 PRINCE ST NY 11354,"(40.7602126, -73.8330397)",40.7602126,-73.8330397
753,753,2054343-DCA,Business,03/31/2025,BELLTEL 365 PARKING LLC,0,365,BRIDGE ST,0,BROOKLYN,NY,11201,82-1130031,Brooklyn,3.0,365 BRIDGE ST,0.0,0.0,0.0,0.0,365 BRIDGE ST NY 11201,"(40.6925905, -73.9849373)",40.6925905,-73.9849373
754,754,2110236-DCA,Business,03/31/2023,22 EAST 1ST STREET GARAGE LLC,0,22,E 1ST ST,0,NEW YORK,NY,10003,6465840409,Manhattan,1.0,22 E 1ST ST,0.0,0.0,0.0,0.0,22 E 1ST ST NY 10003,"(40.72464129999999, -73.99124669999999)",40.72464129999999,-73.99124669999999
755,755,0900020-DCA,Business,03/31/2023,615 GARAGE CORPORATION,0,800,5TH AVE,0,NEW YORK,NY,10065,2126168900,Manhattan,1.0,800 5TH AVE,0.0,0.0,0.0,0.0,800 5TH AVE NY 10065,"(40.7657125, -73.9715764)",40.7657125,-73.9715764
756,756,1450060-DCA,Business,03/31/2023,"ACCESS 37 PARKING, LLC",0,404,W 37TH ST,0,NEW YORK,NY,10018,2126869800,Manhattan,1.0,404 W 37TH ST,0.0,0.0,0.0,0.0,404 W 37TH ST NY 10018,"(40.7553343, -73.9955071)",40.7553343,-73.9955071
757,757,2103389-DCA,Business,03/31/2025,"ONE PARKING 703, INC.",0,20990,23RD AVE,0,BAYSIDE,NY,11360,5618337222,Queens,4.0,20990 23RD AVE,0.0,0.0,0.0,0.0,20990 23RD AVE NY 11360,"(40.77841069999999, -73.78104789999999)",40.77841069999999,-73.78104789999999
758,758,2109016-DCA,Business,05/25/2023,GMH PARK INC,0,371,HUMBOLDT ST,0,BROOKLYN,NY,11211,9172140583,Brooklyn,3.0,371 HUMBOLDT ST,0.0,0.0,0.0,0.0,371 HUMBOLDT ST NY 11211,"(40.7149378, -73.9430781)",40.7149378,-73.9430781
759,759,2021485-DCA,Business,03/31/2023,SP PLUS CORPORATION,0,75,PARK PL,0,NEW YORK,NY,10007,2123217621,Manhattan,1.0,75 PARK PL,0.0,0.0,0.0,0.0,75 PARK PL NY 10007,"(40.7143669, -74.0113215)",40.7143669,-74.0113215
760,760,1298776-DCA,Business,03/31/2021,PARK AVENUE 39 PARKING LLC,0,90,PARK AVE,0,NEW YORK,NY,10016,212-686-9800,Manhattan,1.0,90 PARK AVE,0.0,0.0,0.0,0.0,90 PARK AVE NY 10016,"(40.7507673, -73.9793811)",40.7507673,-73.9793811
761,761,2098796-DCA,Business,03/31/2023,LAZ Parking New York New Jersey LLC,0,70,E 10TH ST,0,NEW YORK,NY,10003,2122652239,Manhattan,1.0,70 E 10TH ST,0.0,0.0,0.0,0.0,70 E 10TH ST NY 10003,"(40.7312053, -73.991087)",40.7312053,-73.991087
762,762,2095759-DCA,Business,03/31/2023,1065 PARK AVENUE GARAGE LLC,0,111,E 87TH ST,0,NEW YORK,NY,10128,6465740045,Manhattan,1.0,111 E 87TH ST,0.0,0.0,0.0,0.0,111 E 87TH ST NY 10128,"(40.7807999, -73.9560271)",40.7807999,-73.9560271
763,763,2111502-DCA,Business,03/30/2023,NEW 786 NY PARKING CORP,0,253,E 142ND ST,0,BRONX,NY,10451,7186180276,Bronx,2.0,253 E 142ND ST,0.0,0.0,0.0,0.0,253 E 142ND ST NY 10451,"(40.81489860000001, -73.9250919)",40.81489860000001,-73.9250919
