,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address_full,total_violations,active_violations,ecb_violations,acrive_ecb_violations
798,1085597-DCA,Business,03/31/2023,86 ST. PARKING GARAGE CORP.,0,8610,ROOSEVELT AVE,0,JACKSON HTS,NY,11372,7186514273,Queens,4.0,8610 ROOSEVELT AVE,0.0,0.0,0.0,0.0
799,2098609-DCA,Business,03/31/2023,AIRGARAGE INC,0,18230,WEXFORD TER,0,JAMAICA,NY,11432,9175403472,Queens,4.0,18230 WEXFORD TER,0.0,0.0,0.0,0.0
800,2034103-DCA,Business,03/31/2023,TYOS LLC,0,1131,OGDEN AVE,0,BRONX,NY,10452,2126652160,Bronx,2.0,1131 OGDEN AVE,0.0,0.0,0.0,0.0
801,2030398-DCA,Business,03/31/2025,"YORKVILLE CAR PARK, LLC",0,1635,3RD AVE,0,NEW YORK,NY,10128,2129966363 X214,Manhattan,1.0,1635 3RD AVE,0.0,0.0,0.0,0.0
802,1380047-DCA,Business,03/31/2023,CLARIDGE 87 PARKING LLC,0,201,E 87TH ST,0,NEW YORK,NY,10128,2126869800,Manhattan,1.0,201 E 87TH ST,0.0,0.0,0.0,0.0
803,2100283-DCA,Business,03/31/2025,MV GARAGE MANAGEMENT INC,0,2239,ADAM CLAYTON POWELL JR BLVD,0,NEW YORK,NY,10027,6466602036,Manhattan,1.0,2239 ADAM CLAYTON POWELL JR BLVD,0.0,0.0,0.0,0.0
804,1461731-DCA,Business,03/31/2025,"IMPERIAL PARKING (U.S.), LLC",0,12601,ROOSEVELT AVE,0,FLUSHING,NY,11368,2129378660,Queens,4.0,12601 ROOSEVELT AVE,0.0,0.0,0.0,0.0
805,2000995-DCA,Business,03/31/2023,PARK RIGHT CORPORATION,0,415,GREENWICH ST,0,NEW YORK,NY,10013,2122624771,Manhattan,1.0,415 GREENWICH ST,0.0,0.0,0.0,0.0
806,2034552-DCA,Business,03/31/2023,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",0,200,CABRINI BLVD,0,NEW YORK,NY,10033,8605227641,Manhattan,1.0,200 CABRINI BLVD,0.0,0.0,0.0,0.0
807,2106797-DCA,Business,03/31/2023,"PREMIUM PARKING OF NY NJ, L.L.C.",0,98,FRONT ST,0,BROOKLYN,NY,11201,6462488530,Brooklyn,3.0,98 FRONT ST,0.0,0.0,0.0,0.0
808,0974656-DCA,Business,03/31/2023,SLOPE CAR PARK INC.,0,429,12TH ST,0,BROOKLYN,NY,11215,2122216111,Brooklyn,3.0,429 12TH ST,0.0,0.0,0.0,0.0
809,2089543-DCA,Business,03/31/2023,GR PARKING INC,0,4007,73RD ST,0,WOODSIDE,NY,11377,3474459514,Queens,4.0,4007 73RD ST,0.0,0.0,0.0,0.0
810,2034503-DCA,Business,03/31/2025,165 STREET PARKING INC,0,8835,165TH ST,0,JAMAICA,NY,11432,646 599-4839,Queens,4.0,8835 165TH ST,0.0,0.0,0.0,0.0
811,1469508-DCA,Business,03/31/2023,VINCENT 15 PARKING LLC,0,553,AVENUE OF THE AMERICAS,0,NEW YORK,NY,10011,2126869800,Manhattan,1.0,553 AVENUE OF THE AMERICAS,3.0,0.0,0.0,0.0
812,2107805-DCA,Business,04/19/2023,24 LEONARD PARKING LLC,0,24,LEONARD ST,0,NEW YORK,NY,10013,516-314-5331,Manhattan,1.0,24 LEONARD ST,0.0,0.0,0.0,0.0
813,1299171-DCA,Business,03/31/2025,FULL HOUSE PARKING LLC,0,13511,40TH RD,0,FLUSHING,NY,11354,3477320219,Queens,4.0,13511 40TH RD,0.0,0.0,0.0,0.0
814,2051058-DCA,Business,03/31/2025,CL PARKING LLC,0,4809,CENTER BLVD,0,LONG ISLAND CITY,NY,11109,212-686-9800,Queens,4.0,4809 CENTER BLVD,0.0,0.0,0.0,0.0
815,2021755-DCA,Business,03/31/2023,SP PLUS CORPORATION,0,6575,SAUNDERS ST,0,REGO PARK,NY,11374,2125025490,Queens,4.0,6575 SAUNDERS ST,0.0,0.0,0.0,0.0
816,2101909-DCA,Business,04/04/2023,Propark America New York LLC,Propark Mobility,13437,35TH AVE,0,FLUSHING,NY,11354,9144786300,Queens,4.0,13437 35TH AVE,0.0,0.0,0.0,0.0
817,1461244-DCA,Business,03/31/2023,"IMPERIAL PARKING (U.S), LLC",IMPARK,9102,168TH ST,0,JAMAICA,NY,11432,2129378660,Queens,4.0,9102 168TH ST,0.0,0.0,0.0,0.0
818,2028650-DCA,Business,03/31/2023,"G&M PARKING GARAGE, CORP.",0,1231,WEBSTER AVE,0,BRONX,NY,10456,718-524-8328,Bronx,2.0,1231 WEBSTER AVE,0.0,0.0,0.0,0.0
819,2110455-DCA,Business,03/31/2025,298 MULBERRY STREET GARAGE LLC,0,293,MULBERRY ST,0,NEW YORK,NY,10012,64655840409,Manhattan,1.0,293 MULBERRY ST,0.0,0.0,0.0,0.0
820,2097541-DCA,Business,03/31/2023,"IMPERIAL PARKING (U.S.), LLC",0,211,N END AVE,0,NEW YORK,NY,10282,2129378660,Manhattan,1.0,211 N END AVE,0.0,0.0,0.0,0.0
821,2018161-DCA,Business,03/31/2025,"IN LOT PARKING, INC.",0,1963,GRAND CONCOURSE,0,BRONX,NY,10453,3477713329,Bronx,2.0,1963 GRAND CONCOURSE,21.0,0.0,0.0,0.0
822,2012211-DCA,Business,03/31/2025,DIVINE PARKING GARAGE CORP,0,3775,10TH AVE,0,NEW YORK,NY,10034,2125442833,Manhattan,1.0,3775 10TH AVE,0.0,0.0,0.0,0.0
823,2097026-DCA,Business,04/05/2022,MP BROOK PARKING LLC,0,459,E 149TH ST,0,BRONX,NY,10455,2124903460,Bronx,2.0,459 E 149TH ST,0.0,0.0,0.0,0.0
824,2090971-DCA,Business,03/31/2025,III IN LOT PARKING INC,0,4388,BROADWAY,0,NEW YORK,NY,10040,646-964-4640,Manhattan,1.0,4388 BROADWAY,0.0,0.0,0.0,0.0
825,2085375-DCA,Business,03/31/2023,345 Sheffield Parking LLC,0,345,SHEFFIELD AVE,0,BROOKLYN,NY,11207,0,Brooklyn,3.0,345 SHEFFIELD AVE,0.0,0.0,0.0,0.0
826,1105864-DCA,Business,03/31/2023,EAST 79TH STREET PARKING LLC,0,505,E 79TH ST,0,NEW YORK,NY,10075,2124903460,Manhattan,1.0,505 E 79TH ST,0.0,0.0,0.0,0.0
827,1474717-DCA,Business,03/31/2025,"IMPERIAL PARKING (U.S.), LLC",0,101,BEDFORD AVE,0,BROOKLYN,NY,11211,2129378660,Brooklyn,3.0,101 BEDFORD AVE,0.0,0.0,0.0,0.0
828,2057605-DCA,Business,03/31/2023,NEW RIVERDALE PARKING INC.,0,3217,IRWIN AVE,0,BRONX,NY,10463,2128821911,Bronx,2.0,3217 IRWIN AVE,0.0,0.0,0.0,0.0
829,2094608-DCA,Business,03/31/2025,422 EAST 72ND STREET GARAGE LLC,0,422,E 72ND ST,0,NEW YORK,NY,10021,6465840409,Manhattan,1.0,422 E 72ND ST,0.0,0.0,0.0,0.0
830,2086742-DCA,Business,03/31/2023,WEST FARMS PARKING LLC,0,1512,BOONE AVE,0,BRONX,NY,10460,0,Bronx,2.0,1512 BOONE AVE,0.0,0.0,0.0,0.0
831,2026148-DCA,Business,03/31/2025,GEMAT PARKING CORP.,0,233,E 69TH ST,0,NEW YORK,NY,10021,2124220423,Manhattan,1.0,233 E 69TH ST,0.0,0.0,0.0,0.0
832,2082019-DCA,Business,03/31/2025,EZY PARKING INC.,0,930,SHERIDAN AVE,0,BRONX,NY,10451,7182944264,Bronx,2.0,930 SHERIDAN AVE,0.0,0.0,0.0,0.0
833,2064023-DCA,Business,03/31/2023,SUPER ELITE PARKING INC,0,1872,E TREMONT AVE,0,BRONX,NY,10460,9174705093,Bronx,2.0,1872 E TREMONT AVE,0.0,0.0,0.0,0.0
834,2097822-DCA,Business,06/05/2023,615 WEST 59TH STREET PARKING CORP,0,1,W END AVE,0,NEW YORK,NY,10023,2127367171,Manhattan,1.0,1 W END AVE,0.0,0.0,0.0,0.0
835,2106567-DCA,Business,03/31/2023,95 MP PARKING INC,0,95,WALL ST,0,NEW YORK,NY,10005,0,Manhattan,1.0,95 WALL ST,0.0,0.0,0.0,0.0
836,2108469-DCA,Business,03/31/2023,CARTER PARKING CORP.,0,1841,CARTER AVE,0,BRONX,NY,10457,7917741903,Bronx,2.0,1841 CARTER AVE,0.0,0.0,0.0,0.0
837,1474028-DCA,Business,03/31/2023,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ LLC,267,6TH AVE,0,BROOKLYN,NY,11215,8605227641,Brooklyn,3.0,267 6TH AVE,0.0,0.0,0.0,0.0
838,1420787-DCA,Business,03/31/2023,CHAMPION PARKING 68 LLC,0,80,CENTRAL PARK W,0,NEW YORK,NY,10023,2123085959,Manhattan,1.0,80 CENTRAL PARK W,8.0,0.0,0.0,0.0
839,2094762-DCA,Business,03/31/2023,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,10,PECK SLIP,0,NEW YORK,NY,10038,7184042575,Manhattan,1.0,10 PECK SLIP,0.0,0.0,0.0,0.0
840,2103421-DCA,Business,03/31/2023,H & E PARKING GARAGE CORP,0,1962,CROTONA PKWY,0,BRONX,NY,10460,7186178548,Bronx,2.0,1962 CROTONA PKWY,0.0,0.0,0.0,0.0
841,2047160-DCA,Business,03/31/2023,"337 GARAGE, L.L.C.",0,337,E 64TH ST,0,NEW YORK,NY,10065,2128887400,Manhattan,1.0,337 E 64TH ST,0.0,0.0,0.0,0.0
842,2025565-DCA,Business,03/31/2023,WHITNEY 90 PARKING LLC,0,200,E 90TH ST,0,NEW YORK,NY,10128,212-686-9800,Manhattan,1.0,200 E 90TH ST,0.0,0.0,0.0,0.0
843,2048355-DCA,Business,03/31/2021,BROOK PARK PARKING CORP,0,1830,E TREMONT AVE,0,BRONX,NY,10460,9174705093,Bronx,2.0,1830 E TREMONT AVE,0.0,0.0,0.0,0.0
844,1191722-DCA,Business,03/31/2023,COSMO PARKING LLC,0,360,W 43RD ST,0,NEW YORK,NY,10036,2129562280,Manhattan,1.0,360 W 43RD ST,0.0,0.0,0.0,0.0
845,2098799-DCA,Business,03/31/2023,ROY-ALL II LLC,0,440,E 81ST ST,0,NEW YORK,NY,10028,212-751-8050,Manhattan,1.0,440 E 81ST ST,0.0,0.0,0.0,0.0
846,2106181-DCA,Business,05/15/2023,CHAMPION PARKING 39 LLC,0,102,W 39TH ST,0,NEW YORK,NY,10018,212-308-5959,Manhattan,1.0,102 W 39TH ST,0.0,0.0,0.0,0.0
847,2109643-DCA,Business,03/31/2025,PARKLEX GARAGE LLC,0,345,PARK AVE,0,NEW YORK,NY,10154,212-4903460,Manhattan,1.0,345 PARK AVE,0.0,0.0,0.0,0.0
848,2102934-DCA,Business,03/31/2023,3306 PARKING CORP,GACHAS PARKING,3306,88TH ST,0,JACKSON HEIGHTS,NY,11372,0,Queens,4.0,3306 88TH ST,0.0,0.0,0.0,0.0
849,2092451-DCA,Business,03/31/2025,OTTO PARK LLC,0,211,MCGUINNESS BLVD,0,BROOKLYN,NY,11222,2125755335,Brooklyn,3.0,211 MCGUINNESS BLVD,0.0,0.0,0.0,0.0
850,2101911-DCA,Business,03/31/2023,JP PARKING III CORP.,0,4469,BROADWAY,0,NEW YORK,NY,10040,2018000358,Manhattan,1.0,4469 BROADWAY,2.0,0.0,4.0,0.0
851,2021442-DCA,Business,03/31/2025,G & K PARKING GARAGE INC.,0,1208,FRANKLIN AVE,0,BRONX,NY,10456,718-235-4975,Bronx,2.0,1208 FRANKLIN AVE,0.0,0.0,0.0,0.0
852,2102165-DCA,Business,03/31/2025,"IMPERIAL PARKING (U.S.), LLC",0,184,KENT AVE,0,BROOKLYN,NY,11249,2129378660,Brooklyn,3.0,184 KENT AVE,0.0,0.0,0.0,0.0
853,0962302-DCA,Business,03/31/2023,VIP CAPITAL PARKING CORPORATION,0,298,MULBERRY ST,0,NEW YORK,NY,10012,2129253331,Manhattan,1.0,298 MULBERRY ST,0.0,0.0,0.0,0.0
854,2046301-DCA,Business,03/31/2023,ASTORIA CENTRAL PARKING LLC,0,3157,31ST ST,0,ASTORIA,NY,11106,7544447275,Queens,4.0,3157 31ST ST,0.0,0.0,0.0,0.0
855,1467740-DCA,Business,03/31/2025,RAMCELL PARKING CORPORATION,0,1484,JEROME AVE,0,BRONX,NY,10452,646-764-0185,Bronx,2.0,1484 JEROME AVE,0.0,0.0,0.0,0.0
856,2110403-DCA,Business,03/31/2025,601 MURRAY STREET PARKING CORP,0,20,RIVER TER,0,NEW YORK,NY,10282,2127367171,Manhattan,1.0,20 RIVER TER,0.0,0.0,0.0,0.0
857,0921085-DCA,Business,03/31/2023,"ABC PARKING, CORP.",0,2070,WHITE PLAINS RD,0,BRONX,NY,10462,7188025611,Bronx,2.0,2070 WHITE PLAINS RD,0.0,0.0,0.0,0.0
858,1461226-DCA,Business,03/31/2023,"IMPERIAL PARKING (U.S.), LLC",IMPARK,187,PACIFIC ST,0,BROOKLYN,NY,11201,212-934-8660,Brooklyn,3.0,187 PACIFIC ST,0.0,0.0,0.0,0.0
859,2097955-DCA,Business,03/31/2023,12 SPENCER PARK LLC,0,18,SPENCER ST,0,BROOKLYN,NY,11205,3473072941,Brooklyn,3.0,18 SPENCER ST,0.0,0.0,0.0,0.0
860,2081581-DCA,Business,03/31/2025,MP BETH PARKING LLC,0,400,E 84TH ST,0,NEW YORK,NY,10028,2124903476,Manhattan,1.0,400 E 84TH ST,0.0,0.0,0.0,0.0
861,1130762-DCA,Business,03/31/2023,HJ PARKING LLC,ICON,301-309,W 51ST ST,0,NEW YORK,NY,10019,2126869800,Manhattan,1.0,301-309 W 51ST ST,0.0,0.0,0.0,0.0
862,1351985-DCA,Business,05/09/2023,CHAMPION PARKING 76 ST LLC.,0,205,W 76TH ST,0,NEW YORK,NY,10023,2123085959,Manhattan,1.0,205 W 76TH ST,0.0,0.0,0.0,0.0
863,0369823-DCA,Business,03/31/2023,PARKLEX GARAGE INC.,0,345,PARK AVE,0,NEW YORK,NY,10154,2124072516,Manhattan,1.0,345 PARK AVE,0.0,0.0,0.0,0.0
864,2082904-DCA,Business,03/31/2025,ADD PARK INC,0,3000,PARK AVE,0,BRONX,NY,10451,9174705093,Bronx,2.0,3000 PARK AVE,0.0,0.0,0.0,0.0
865,2068058-DCA,Business,0,THE CAR PARK OF NEW YORK LLC,0,9015,QUEENS BLVD,0,ELMHURST,NY,11373,208-336-6597,Queens,4.0,9015 QUEENS BLVD,0.0,0.0,0.0,0.0
866,1385583-DCA,Business,03/31/2023,VS PARKING GARAGE CORP.,0,275,PARK AVE,0,BROOKLYN,NY,11205,7189094449,Brooklyn,3.0,275 PARK AVE,0.0,0.0,0.0,0.0
867,2053064-DCA,Business,03/31/2023,"PRO PARK AMERICA NEW YORK, LLC",0,204,W 101ST ST,0,NEW YORK,NY,10025,9174152749,Manhattan,1.0,204 W 101ST ST,0.0,0.0,0.0,0.0
868,1341282-DCA,Business,03/31/2023,2010 PARKING INC.,0,2010,WESTCHESTER AVE,0,BRONX,NY,10462,7188929379,Bronx,2.0,2010 WESTCHESTER AVE,0.0,0.0,0.0,0.0
869,2094758-DCA,Business,03/31/2023,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,288,PEARL ST,0,NEW YORK,NY,10038,7184042575,Manhattan,1.0,288 PEARL ST,0.0,0.0,0.0,0.0
870,2105562-DCA,Business,03/31/2023,1872 E TREMONT PARKING CORP,0,1872,E TREMONT AVE,0,BRONX,NY,10460,3478674915,Bronx,2.0,1872 E TREMONT AVE,0.0,0.0,0.0,0.0
871,2105071-DCA,Business,03/31/2023,WINLEY PARKING INC,0,5521,8TH AVE,0,BROOKLYN,NY,11220,2129669858,Brooklyn,3.0,5521 8TH AVE,0.0,0.0,0.0,0.0
872,2051515-DCA,Business,03/31/2025,ADD PARK INC,0,3213,3RD AVE,0,BRONX,NY,10451,9174705093,Bronx,2.0,3213 3RD AVE,0.0,0.0,0.0,0.0
873,1460735-DCA,Business,03/31/2023,ENTERPRISE 51 PARKING LLC,0,680,12TH AVE,0,NEW YORK,NY,10019,2125643199,Manhattan,1.0,680 12TH AVE,0.0,0.0,0.0,0.0
874,2087319-DCA,Business,03/31/2025,147-36 94TH AVENUE PARKING CORP.,0,14736,94TH AVE,0,JAMAICA,NY,11435,2127367171,Queens,4.0,14736 94TH AVE,0.0,0.0,0.0,0.0
875,2047847-DCA,Business,03/31/2021,BROOK PARK PARKING CORP,0,1820,E TREMONT AVE,0,BRONX,NY,10460,9174705093,Bronx,2.0,1820 E TREMONT AVE,0.0,0.0,0.0,0.0
876,2084552-DCA,Business,07/12/2022,"LAZ PARKING NEW YORK, NEW JERSEY LLC",0,555,WAVERLY AVE,0,BROOKLYN,NY,11238,7104042575,Brooklyn,3.0,555 WAVERLY AVE,0.0,0.0,0.0,0.0
877,2104925-DCA,Business,03/31/2023,FF PARKING CORP,0,785,DEKALB AVE,0,BROOKLYN,NY,11221,9176012146,Brooklyn,3.0,785 DEKALB AVE,0.0,0.0,0.0,0.0
878,2106138-DCA,Business,07/11/2022,OMS PARKING LLC,0,250,SOUTH STREET,0,NEW YORK,NY,10002,2126869800,Manhattan,1.0,250 SOUTH STREET,5.0,0.0,1.0,0.0
879,2068346-DCA,Business,02/23/2021,LM 29 PARK LLC,0,221,W 29TH ST,0,NEW YORK,NY,10001,2129672848,Manhattan,1.0,221 W 29TH ST,0.0,0.0,0.0,0.0
880,2092475-DCA,Business,03/31/2025,214 WEST 88TH STREET GARAGE LLC,0,214,W 88TH ST,0,NEW YORK,NY,10024,6465840409,Manhattan,1.0,214 W 88TH ST,0.0,0.0,0.0,0.0
881,2005454-DCA,Business,03/31/2025,MP 98-41 LLC,0,6536,99TH ST,0,REGO PARK,NY,11374,7189970630,Queens,4.0,6536 99TH ST,0.0,0.0,0.0,0.0
882,1157614-DCA,Business,03/31/2023,"STATE STREET PARKING, LLC",0,71,SMITH ST,0,BROOKLYN,NY,11201,973-643-7700,Brooklyn,3.0,71 SMITH ST,0.0,0.0,0.0,0.0
883,1261900-DCA,Business,03/31/2023,"LEONARD STREET PARKING, LLC",0,88,LEONARD ST,0,NEW YORK,NY,10013,9736437700,Manhattan,1.0,88 LEONARD ST,0.0,0.0,0.0,0.0
884,2057385-DCA,Business,03/31/2025,PROTO PARKING INC,0,250,E 39TH ST,0,NEW YORK,NY,10016,6462092694,Manhattan,1.0,250 E 39TH ST,0.0,0.0,0.0,0.0
885,2094766-DCA,Business,03/31/2021,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,1659,CENTRE ST,0,RIDGEWOOD,NY,11385,7184042575,Queens,4.0,1659 CENTRE ST,0.0,0.0,0.0,0.0
886,2102381-DCA,Business,02/24/2022,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,85,JAY ST,0,BROOKLYN,NY,11201,7184042575,Brooklyn,3.0,85 JAY ST,0.0,0.0,0.0,0.0
887,2088815-DCA,Business,07/06/2023,SP PLUS CORPORATION,0,333,SCHERMERHORN ST,0,BROOKLYN,NY,11217,2123217621,Brooklyn,3.0,333 SCHERMERHORN ST,0.0,0.0,0.0,0.0
888,2081236-DCA,Business,06/27/2019,LAZ PARKING NEW YORK/NEW JERSEY LLC,"LAZ PARKING NY, LLC",180,RIVERSIDE BLVD,0,NEW YORK,NY,10069,7184042575,Manhattan,1.0,180 RIVERSIDE BLVD,0.0,0.0,0.0,0.0
889,2102333-DCA,Business,01/21/2022,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,277,S 5TH ST,0,BROOKLYN,NY,11211,7184042575,Brooklyn,3.0,277 S 5TH ST,0.0,0.0,0.0,0.0
890,2110451-DCA,Business,03/31/2025,645 WEST 120TH STREET PARKING CORP.,0,480,RIVERSIDE DR,0,NEW YORK,NY,10027,2127367171,Manhattan,1.0,480 RIVERSIDE DR,20.0,2.0,0.0,0.0
891,2077653-DCA,Business,03/12/2022,LAZ PARKING NEW YORK/NEW JERSEY LLC,"LAZ PARKING NY, NJ LLC",120,NASSAU ST,0,BROOKLYN,NY,11201,7184042575,Brooklyn,3.0,120 NASSAU ST,0.0,0.0,0.0,0.0
892,2070176-DCA,Business,03/31/2019,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,1283,YORK AVE,0,NEW YORK,NY,10065,7184042575,Manhattan,1.0,1283 YORK AVE,0.0,0.0,0.0,0.0
893,1111678-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,120,W 21ST ST,0,NEW YORK,NY,10011,2126296602,Manhattan,1.0,120 W 21ST ST,0.0,0.0,0.0,0.0
894,2112423-DCA,Business,05/24/2023,LM DIME PARKING LLC,0,277,S 5TH ST,0,BROOKLYN,NY,11211,21227143571,Brooklyn,3.0,277 S 5TH ST,0.0,0.0,0.0,0.0
895,1417423-DCA,Business,03/31/2025,STAR PARKING GARAGE INC.,0,840,WESTCHESTER AVE,0,BRONX,NY,10459,718-991-8100,Bronx,2.0,840 WESTCHESTER AVE,0.0,0.0,0.0,0.0
896,2110441-DCA,Business,03/31/2025,211 NORTH END AVENUE PARKING CORP.,0,201,MURRAY ST,0,NEW YORK,NY,10282,2127367171,Manhattan,1.0,201 MURRAY ST,0.0,0.0,0.0,0.0
897,2072499-DCA,Business,05/14/2023,38 SIXTH AVENUE PARKING CORP,0,38,6TH AVE,0,BROOKLYN,NY,11217,212-736-7171,Brooklyn,3.0,38 6TH AVE,0.0,0.0,0.0,0.0
898,2109500-DCA,Business,03/31/2025,ALPHA PARKING INC,0,144,E 17TH ST,0,NEW YORK,NY,10003,6466008384,Manhattan,1.0,144 E 17TH ST,0.0,0.0,0.0,0.0
899,2110506-DCA,Business,04/09/2023,TAUPE CAR PARK LLC,0,2121,31ST ST,0,ASTORIA,NY,11105,2129966363,Queens,4.0,2121 31ST ST,0.0,0.0,0.0,0.0
900,2097362-DCA,Business,03/31/2025,PLATINUM PLUS PARKING LLC,0,350,E 30TH ST,0,NEW YORK,NY,10016,0,Manhattan,1.0,350 E 30TH ST,0.0,0.0,0.0,0.0
901,2023311-DCA,Business,03/31/2025,PARK KWIK LLC,0,60,WATER ST,0,BROOKLYN,NY,11201,7182222500,Brooklyn,3.0,60 WATER ST,0.0,0.0,0.0,0.0
902,2096078-DCA,Business,03/31/2023,PARKING SYSTEMS PLUS INC,0,60,E 93RD ST,0,BROOKLYN,NY,11212,8009441424,Brooklyn,3.0,60 E 93RD ST,0.0,0.0,0.0,0.0
903,2109682-DCA,Business,03/31/2025,ATHENA PARKING INC,0,219,E 69TH ST,0,NEW YORK,NY,10021,6466008384,Manhattan,1.0,219 E 69TH ST,0.0,0.0,0.0,0.0
904,2110927-DCA,Business,04/10/2023,NEW 786 NY PARKING CORP,0,187,KENT AVE,0,BROOKLYN,NY,11249,7186180276,Brooklyn,3.0,187 KENT AVE,0.0,0.0,0.0,0.0
905,2087956-DCA,Business,03/31/2025,FLUSHING EZ PARKING INC.,0,13203,SANFORD AVE,0,FLUSHING,NY,11355,9178152555,Queens,4.0,13203 SANFORD AVE,0.0,0.0,0.0,0.0
906,2059559-DCA,Business,03/31/2025,IMPERIAL PARKING (US) LLC,0,97,CHARLES ST,AKA 100-102 PERRY STREET,NEW YORK,NY,10014,3472733569,Manhattan,1.0,97 CHARLES ST,0.0,0.0,0.0,0.0
907,1360570-DCA,Business,05/29/2023,PARK 115TH LLC,0,2131,FREDERICK DOUGLASS BLVD,0,NEW YORK,NY,10026,2129799815,Manhattan,1.0,2131 FREDERICK DOUGLASS BLVD,0.0,0.0,0.0,0.0
908,1431627-DCA,Business,03/31/2025,AD PARKING INC.,0,1140,TIFFANY ST,0,BRONX,NY,10459,7189939003,Bronx,2.0,1140 TIFFANY ST,0.0,0.0,0.0,0.0
909,2082736-DCA,Business,03/31/2025,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,17,E 54TH ST,0,NEW YORK,NY,10022,9145255897,Manhattan,1.0,17 E 54TH ST,0.0,0.0,0.0,0.0
910,1293275-DCA,Business,03/31/2017,CREST CAR PARK LLC,0,302,2ND ST,0,BROOKLYN,NY,11215,718-499-1235,Brooklyn,3.0,302 2ND ST,0.0,0.0,0.0,0.0
911,2099149-DCA,Business,07/02/2023,BROOK PARK PARKING CORP,0,600,BERGEN AVE,0,BRONX,NY,10455,9174705093,Bronx,2.0,600 BERGEN AVE,0.0,0.0,0.0,0.0
912,1213350-DCA,Business,03/31/2023,"STABLE CAR PARKING, INC.",0,9201,4TH AVE,0,BROOKLYN,NY,11209,212-979-9815,Brooklyn,3.0,9201 4TH AVE,0.0,0.0,0.0,0.0
913,2065561-DCA,Business,04/06/2023,PARKING SYSTEMS PLUS INC,0,260,BAYCHESTER AVE,0,BRONX,NY,10475,8009441424,Bronx,2.0,260 BAYCHESTER AVE,0.0,0.0,0.0,0.0
914,0808709-DCA,Business,03/31/2013,SUPERB PARKING LLC,0,400,E 35TH ST,0,NEW YORK,NY,10016,2126869800,Manhattan,1.0,400 E 35TH ST,0.0,0.0,0.0,0.0
915,2009960-DCA,Business,03/31/2015,189 PKG LLC,0,4741,PARK AVE,0,BRONX,NY,10458,917-731-2034,Bronx,2.0,4741 PARK AVE,0.0,0.0,0.0,0.0
916,1069843-DCA,Business,03/31/2021,"CHARLES PARKING, LLC",0,200,E 27TH ST,0,NEW YORK,NY,10016,2126849704,Manhattan,1.0,200 E 27TH ST,0.0,0.0,0.0,0.0
917,1109124-DCA,Business,03/31/2005,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,4701,QUEENS BLVD,0,SUNNYSIDE,NY,11104,2126296602,Queens,4.0,4701 QUEENS BLVD,0.0,0.0,0.0,0.0
918,1026542-DCA,Business,03/31/2019,GEM PARKING CORP.,0,260,E 188TH ST,0,BRONX,NY,10458,0,Bronx,2.0,260 E 188TH ST,0.0,0.0,0.0,0.0
919,1280518-DCA,Business,03/31/2021,QUIK PARK WEST 62ND ST. LLC,0,140,W 65TH ST,0,NEW YORK,NY,10023,2128322066,Manhattan,1.0,140 W 65TH ST,0.0,0.0,0.0,0.0
920,2040751-DCA,Business,09/18/2019,786 PARKING CORP,0,250,E 144TH ST,0,BRONX,NY,10451,7186180029,Bronx,2.0,250 E 144TH ST,0.0,0.0,0.0,0.0
921,0818314-DCA,Business,03/31/2019,CUSTOM PARKING LLC,0,184,E 64TH ST,0,NEW YORK,NY,10065,2126869800,Manhattan,1.0,184 E 64TH ST,0.0,0.0,0.0,0.0
922,1000342-DCA,Business,03/31/2005,"ALLRIGHT PARKING NY, LLC",ALLIED PARKING,225,E 57TH ST,0,NEW YORK,NY,10022,9733539250,Manhattan,1.0,225 E 57TH ST,0.0,0.0,0.0,0.0
923,1078653-DCA,Business,03/31/2021,1725 PARKING LLC,0,1725,YORK AVE,0,NEW YORK,NY,10128,2126869800,Manhattan,1.0,1725 YORK AVE,0.0,0.0,0.0,0.0
924,2039875-DCA,Business,03/31/2021,A & D 24 Hour Parking Inc,0,2160,WEBSTER AVE,0,BRONX,NY,10457,0,Bronx,2.0,2160 WEBSTER AVE,0.0,0.0,0.0,0.0
925,2020432-DCA,Business,03/31/2021,PARK ARMORYMANAGEMENT LLC,0,171,CLERMONT AVE,0,BROOKLYN,NY,11205,7182229427,Brooklyn,3.0,171 CLERMONT AVE,0.0,0.0,0.0,0.0
926,1238844-DCA,Business,03/31/2009,CHAMPION PARKING 224 LLC,0,225,W 58TH ST,0,NEW YORK,NY,10019,2123085959,Manhattan,1.0,225 W 58TH ST,0.0,0.0,0.0,0.0
