CompanyName,TotalCost
OSS Consulting  LLC ,158700.0
JD ELECTRIC INC,158612.0
PENTON ELECTRICAL INC,158600.0
BUILD AND REHAB INC,158500.0
Atlas Construction Company LLC,158500.0
Building Block Realty LLC,158500.0
RUBENSTEIN ENTERPRISES LLC,158493.0
Constructionx LLC,158422.0
Y & M Plumbing Inc.,158000.0
NATIONWIDE HOSPITALITY PLUMBING ,158000.0
Eco System Electric Corp,157956.4
SUPERIOR STORM SOLUTIONS  INC,157874.0
Best Option General Contractors Inc.,157500.0
Power Hoods & Restaurant Equipment LLC,157285.0
AA MAGIC PLUMBING INC,157200.0
L&P BUILDERS INC,157000.0
VARMO CONSTRUCTION  LLC,156800.0
MPP GROUP  CORP,156700.0
BREIG ELECTRIC AND CONSULTANTS INC,156565.0
Classic Installations LLC,156505.0
West Fourth Construction Group Inc,156501.0
MARVINS AIR CONDITIONING CORP ,156500.0
VOLTECH ELECTRIC CO INC.,156500.0
V AND F ELECTRIC INC,155900.0
BAY LIGHTING INC,155875.0
CONWELL & ASSOCIATES CONSULTING COMPANY,155395.0
DDR Construction and Development LLC,155000.0
SUNNY BLUE POOLS INC,155000.0
JH BLUE CONSTRUCTION INC,154920.0
PROTECH INTERNATIONAL SECURITY SYSTEMS  INC.,154698.0
DONNA E MILO INC,154650.0
CHARLES PERRY PARTNERS  INC.,154366.0
BARONE CONSTRUCTION INC.,154113.0
CAP PROPERTIES LLC bda THE CAP GROUP,153750.0
NEW MIAMI SHORES PLUMBING CORP,153500.0
BLUE FLAME GAS PROFESSIONALS INC,153450.0
JLP ELECTRICAL SERVICES  INC. ,153300.0
MASTER PLUMBING GROUP INC,153000.0
Best Home Protection Windows And Doors Inc,152377.0
MONTAUK CONSTRUCTION INC,152275.0
Archie Construction Incorporated,152139.0
KINETIC CONSTRUCTION  INC,152000.0
Euro Painting & Finishes LLC,151813.0
PELEGRINO ELECTRICAL CORP,151767.8
RIES CONSTRUCTION CORP,151700.0
L&Y FIRE LLC,151625.0
TEPWI LLC,151500.0
BRIGHTVIEW LANDSCAPE DEVELOPMENT INC.,151400.0
Denis Brothers Electric,151342.0
TESLA ENGINEERING INC ,151140.0
Hurricane Home Protection Inc.,151021.0
NICOT AIR CONDITIONING,151000.0
Laza Iron Works  Inc,151000.0
ROCK POWER PAVING INC,151000.0
Jerrys Plumbing Service Inc.,151000.0
State Electrical Contractor  LLC,150800.0
Unlimited Fire and Electrical Inc,150800.0
DREMCON CONSTRUCTION CORP,150625.0
ACT CONSTRUCTION,150500.0
METRO ELECTRIC SERVICES AND CONSULTING INC,150236.0
STEADY BUILDERS GROUP  INC. ,150000.0
EDGEWATER CONSTRUCTION GROUP INC.,150000.0
WAVEGUIDE COMMUNICATIONS INC,150000.0
JCI INTERNATIONAL  INC. ,150000.0
The Dock Experts LLC,150000.0
HARTMAN WINDOWS AND DOORS LLC,150000.0
K & V ELECTRICAL CORP,149876.0
ASAP RESTORATION CORP,149751.0
AKO PLUMBING,149680.0
ROYAL FENCE & EQUIPMENT CORP,149589.0
LIL SUITES  INC.,149563.0
SSC & AND ALUMINUM FABRICATIONS INC,149500.0
BEILER PREMIER ROOFING & CONST LLC,149439.0
Security Pro Systems Inc.,149348.0
GUZMAN CONSTRUCTION  INC,149040.0
Nacho and Sons Construction Co.,149000.0
J Construction LLC,148800.0
PARDIME ELECTRIC INC,148692.87
Artisans Hardwoods LLC,148346.0
SANTAMARIA TRUCKING INC,148000.0
TECNICA  INC. ,148000.0
SOUTHCORE CONSTRUCTION INC,148000.0
`INTERNATIONAL GENERAL CONTRACTORS,147885.0
EF Design & Construction Inc,147800.0
HEROES ROOFING CORP,147800.0
CONSTRUCTION TECHNOLOGIES LLC,147800.0
MAXLEVEL ELECTRIC INC,147600.0
MUNWAY TECHNOLOGY INC,147555.0
ARKHITEKTON CONSTRUCTION INC.,147484.0
HOME ARCHITECTURE  LLC.,147430.0
PLUMB PARTNERS  LLC,147250.0
ALL FLORIDA FIRE PREVENTION  INC,147100.0
SIGMA CONSTRUCTION CORP,147000.0
Heights Roofing Inc.,147000.0
RERAM CONSTRUCTION LLC,147000.0
Casanueva Development Corporation,146850.0
Bourne Building Contractor Inc,146622.0
G 3 Electric Corp,146600.0
RAMS AIRCONDITIONING INC,146500.0
MV ELECTRICAL SERVICES INC,146500.0
A K Constructions & Designs Inc.,146500.0
PROFI GENERAL CONTRACTING LLC,146388.0
SHOWTIME AUDIO & VIDEO INC. ,146047.0
All Building and Maintenance  LLC,146000.0
LUXURY HOME AND GLASS SOLUTIONS LLC,145977.0
INFINITY ROOFING AND SHEET METAL  INC. ,145785.0
Mega Awning Inc.,145741.0
A.T.P. CONTRACT CORP,145700.0
ROOF 4 LESS LLC,145694.0
LLANES ELECTRIC DORP,145599.0
2 BROS PLUMBING LLC,145500.0
SOUTHEASTERN CONSTRUCTION GROUP INC,145364.0
Bonewell  LLC,145150.0
ZSP Construction LLC,145000.0
SKYLIGHT CONSTRUCTION  INC,145000.0
VISTA MECHANICAL CORP,145000.0
ADVANCE FLORIDA CONSTRUCTION CORP,144967.0
Hilex Construction,144667.0
AVILA CONSTRUCTION & GLAZING INC,144603.0
MAG CONSTRUCTION INC,144600.0
MJ Simpson Corp,144500.0
Master Construction Team LLC,144400.0
EMERGENCY RESTORATION SPECIALIST INC,144252.0
NATIONAL SECURITY SYSTEMS AND FIRE INC,143990.0
MIAMI BEACH SEAWALLS INC,143785.0
CONARCH DESIGNERS INC.,143733.0
INTEGRAL SOLUTIONS GROUP CO,143200.0
Als Electric Inc.,143180.0
ISLAND POWER AND LIGHTING INC,143111.0
MAXX LEVERAGE  LLC,143000.0
VJS SERVICES GROUP INC,142950.0
OCEAN CONTRACTORS GROUP LLC,142879.0
SALOMON CONSTRUCTION & ROOFING CORP,142550.0
B & B 2010 LLC,142500.0
OPJ CONSTRUCTIONS CORP,142500.0
P & H ROMING ELECTRICAL SERIVCES CORP,142350.0
REEF TROPICAL POOLS DBA CORAL REEF TROPICAL POOLS INC,142000.0
COM FLA CONTRACTORS CO./dba BUILDRITE CONSTRUCTION CORP,142000.0
YORK ELECTRICAL CONTRACTOR CORP,141700.0
ALBERT WAGNER CONSTRUCTION INC.,141520.0
Olen Waldrep & Sons,141500.0
NET CONNECT CORP.,141153.0
ROLIMA GROUP  LLC dba metal arkt,140970.0
MIAMI BUSINESS TELEPHONES  CORP.,140900.0
FRONTIER IMPROVEMENTS Inc.,140550.0
JHN REMODELING & MAINTENANACE SERVICE  INC,140203.0
Weather Guard Industries /SMJ Metals LLC,140100.0
SUNCOAST PAINTING AND PROFESSIONAL SERVICES  INC,140000.0
CEC PLUMBING INC,140000.0
TACONIC BUILDERS INC,140000.0
EAST SUNRISE PLUMBING INC.,140000.0
Southeast  Florida Mechanical,139985.0
VIPER CONSTRUCTION COMPANY INC.,139500.0
JD ELECTRICAL OF MIAMI CORP,139500.0
Express Waste of Miami Inc,139447.0
BURDG DUNHAM AND ASSOCIATES CONSTRUCTION CORP,139213.15
BLL COMPANY LLC,139127.0
NIRCO LLC,139000.0
PLUMBING DIAGNOSTICS CORP,139000.0
MARTIN ALL ELECTRIC CORP,138930.0
CANES CONTRACTORS INC,138500.0
22 CORE CONSTRUCTION  INC. ,138500.0
RAULDEL ELECTRICAL CORPORATION,138414.0
CONSTRUCTION INTEGRATED SERVICES INC.,138313.0
H. BETOS PLUMBING INC,138000.0
MAC Enterprises of South Florida Inc,138000.0
Val Florida INC,138000.0
GATOR ROOFING & CONSTRUCTION LLC,137982.0
MB America Investments DBA Saffronegg,137205.0
Excel Engineering Construction Corp,137126.0
BGL PLUMBING CONTRACTORS LLC,137000.0
FCL ELECTRIC GROUP  LLC,136925.0
Nottoli construction & Remodeling Inc.,136664.0
BASILE USA LLC,136563.0
Cooling Profesionals Inc,136500.0
SAFEGUARD IMPACT WINDOWS & DOORS INC,136456.0
IMAGINE ELECTRIC  LLC,136400.0
COCHO INC,136250.0
TECHNICAL ELECTRIC SYSTEMS INC,136000.0
Southern Marine Construction Inc,136000.0
A.R.M. Property Services LLC,135750.0
Danfer Electric Contractor Inc,135200.0
MVM CONSTRUCTION GROUP LLC,135104.0
L AND F WINDOWS AND DOORS  INC.,135054.0
Antares International USA Corp.,135050.0
SOUTHERN CONSTRUCTION & DESIGN LLC,135000.0
RODMAN ROOFING  INC,134900.0
LEWDI ELECTRIC  INC,134880.0
Old Builders LLC,134601.0
OMAR ELECTRICAL CONTRACTOR CORP,134500.0
Aqua techs Pool CONSTRUCTION,134500.0
J & I ELECTRIC SERVICE CORP.,134422.0
J. FONSECA.LLC,134072.0
PMG General Contracting Inc.,134000.0
Procon Contractor Services LLC,133969.77000000002
SOUTHEAST MECHANICAL INC.,133500.0
CALLEJAS SHUTTERS  LLC ,133129.0
MIAMI BEST ELECTRIC INC,132986.25
D. TORR GENERAL CONTRACTORS INC,132762.0
Maximum Plumbing Inc.,132500.0
NOVEL ENTERPRISES LLC ,132500.0
Migenes Air Inc,132400.0
LEC ELECTRIC INC,132305.2
W PROJECTS CONSULTING LLC ,132251.0
AML CONSTRUCTION CONTRACTORS INC,132000.0
SKAFD CONSTRUCTION INC,132000.0
Icon Security Systems Inc,131923.0
Articpolo  Inc,131800.0
EXTREME CONSTRUCTION GROUP INC.,131755.0
Florida Fire & Burglary Inc,131560.0
CONSTRUCTORA VIANPE INN,131547.0
JJ QUALITY BUILDERS INC,131389.0
CONSTRUCTION DREAM BUILDERS LLC,131189.0
Florida Glass Systems  LLC,131000.0
NHTC LLC,130800.0
ROLANDOS AIR CONDITIONING INC,130750.0
Core Windows Systems Corp,130500.0
ARKITEKO CO,130500.0
6IX PROJECT DEVELOPMENT LLC,130486.0
Belfor USA Group Inc. dba Belfor Property Restoration,130448.0
LER DECOR CO /DBA/ ARKOS SOLUTIONS,130270.0
BTU SOLUTIONS CORP ,130000.0
J&J Construction Group,130000.0
Horizon Plumbing & Mechanical,130000.0
FLORIDA STATE PLUMBING  INC,130000.0
FORM & FUNCTION INC,129915.0
C ALBERT ELECTRICAL CORP,129880.0
THE MGT GROUP INC,129716.0
Hahn Construction Engineering Contractors Inc.,129250.0
Revolution Electric Inc,129100.0
CASPRODE LLC,129004.0
New Alliance Construction LLC,129001.0
Dharma Construction Group Inc.,129000.0
NEO CONSTRUCTION GROUP  CORP,128983.0
Home Interior Services & Investments Inc.,128900.0
Baltic Shutters Inc,128680.0
Firecorp LLC dba Economy Fire Protection,128627.0
SEER AIR CONDITIONING CORP,128500.0
RMC Plus Contractors LLC,128280.0
LEGNASYS TECHNOLOGY INC,128000.0
RCR PLUMBING SERVICES  INC. ,128000.0
SOUTH BEACH CONSTRUCTION INC,128000.0
contender power services  corp,128000.0
Jarosz Development Corporation,127624.0
DIVINA CONSTRUCTION LLC ,127530.0
AP CONSTRUCTION AND DESIGN  INC,127500.0
American Roofing & Rain Gutters,127400.0
SKY LIVING CO. INC ,127348.0
ARMOR SCREEN CORPORATION,127191.0
DBUILTEK LLC,127001.0
GREEN ENERGY AIR LLC,127000.0
HANEN MECHANICAL  INC. ,126985.0
Advance Security Group Enterprises  Inc.,126972.0
ABAR Technology Group Corp.,126903.0
Toledo Doors Inc. dba Toledo Iron Works,126900.0
Americas Services Group  LLC,126500.0
"T Q F Construction Inc  (Ramos Laminated Floorning Inc ""old"")",126400.0
Rooftechs of Florida LLC,126300.0
POWERHOUSE RETAIL SERVICES LLC,126000.0
FLORIDA MECHANICAL A/C SERVICES  L.L.C.,126000.0
E.V.G. CONSTRUCTION MGMT INC,125998.0
FLOODBARRIER  INC ,125808.0
RND MECHANICAL CONTRACTOR INC,125485.0
JMK MIAMI CONTRACTOR,125346.0
R & E Electrical Contractor Corp ,125192.0
The A/C Ductologist,125000.0
Professional Fire System Inc,125000.0
LUCMARC PLUMBING INC,125000.0
JC Plumbing Services Inc.,125000.0
AEAK LLC,125000.0
TECH SYSTEMS INC DBA FOCUS TECH SYSTEMS,125000.0
WATA CORP,125000.0
WI WIRE INC. ,125000.0
RRC Development Company ,125000.0
EHR MIAMI,124700.0
HAMMOCK GENERAL CONSTRUCTION INC DBA NEPTUNE IMPACT WINDOWS,124624.0
INSTRUO LLC dba BLUE BUILDING USA OF SOUTH FLORIDA,124582.0
Affordable Irrigation,124500.0
UNIQUE CONSTRUCTION INC,124500.0
ASAP FIRE SPRINKLER PROTECTION LLC ,124265.0
Spazio Home Inc ,124100.0
Gustavo Funes Enterprises Corp,123533.0
MARCELA MONTOYA REMODELING  INC.,123526.0
Rhino Construction & Development,123500.0
BUILT TO LAST ROOFING CORP,123500.0
Henrys Fence Inc.,123300.0
QUALITY COOL AIR CONDITIONING INC,123140.0
Construction Consultants  Inc.,123135.0
Bertolez Construction Company  LLC,123100.0
DAR FINISH SPECIALTIES INC,123000.0
SL Construction ,122529.29999999999
TCS EMPIRE INC,122300.0
Slater Corporation,122000.0
Souffront Constructions Group Ltd Co,122000.0
JM Roofing Professionals  Inc,121745.0
ALLIED ELECTRICAL SERVICES  INC. ,121736.2
AE Atelier Corp,121700.0
GRASS ROOTS COMPLETE LLC,121500.0
West Kendall Electric Inc,121400.0
CBC 5 LLC dba Complete Building Compliance 5,121310.0
AIR CONDITIONING PROTECH CORP.,121000.0
TIE BEAM CONSTRUCTION LLC,121000.0
APS OF HOLLYWOOD LLC,120681.0
Compass Engineering Inc,120225.0
G6 INVESTMENTS PA,120100.0
QUALITY FIRST ELECTRIC SWFL CORP.,120000.0
BAY PLUMBING COMPANY,120000.0
DI OBRA DEVELOPMENT GROUP CORP,120000.0
BELLAMAR CONSTRUCTION GROUP LLC,120000.0
ROYAL PALM ORGANIZATION LLC D.B.A. ROCKET LAND DEVELOPMENT,120000.0
AMERICAN CAPITAL REAL ESTATE GROUP  LLC,120000.0
HIRSCH CONSTRUCTION CORP ,120000.0
GC Development LLC,120000.0
Aim Heating and Cooling INC,120000.0
A & W ELECTRIC OF HOLLYWOOD INC,120000.0
B CONTRACTORS GROUP  CORP/dba.EB PAINTING CARPENTRY & DRYWALL INC,119876.0
CERTIFIED ROOFING SPECIALISTS  INC.,119865.0
JMD PLUMBING CORP,119750.0
Journey Enterprise INC.,119574.0
Greenstone Construction LLC,119500.0
SPEEDY FIRE PROTECTION  INC.,119400.0
CONTEMPORARY CONSTRUCTION GROUP INC,119300.0
UNITY WINDOWS & DOORS CORP,119126.0
ALL CLAIMS REPAIR  INC,119034.42
CRUZS CONSTRUCTION & PROFESSIONAL GROUP LLC,118664.0
E. H. HOSBACH PLUMBING SERVICE  INC.,118567.0
Rybritt Inc,118500.0
SOUND COMPONENTS INC.,118486.0
SIGMA ELECTRIC SERVICE LLC,118300.0
DETAIL PLUMBING LLC,118000.0
Douglas Taylor Air Conditioning & Refrigeration Inc,117500.0
RITE PLUMBING LLC,117500.0
A SUNNY PLUMBING COMPANY,117200.0
Earth bound Construction Inc.,117200.0
Centerline Plumbing inc,117000.0
Pulles Plumbing Co.,117000.0
Remior Industries Inc,116700.0
TROPICO ELECTRICAL CONTRACTOR  LLC,116500.0
DEL MAR REAL ESTATE LLC/dba Rieber Development,116416.0
HIGH PERFORMANCE ELECTRIC CORPORATION,116387.0
LAKESIDE CONTRACTING CORP,116375.0
Ambucon  INC.,116248.0
GON GAR CORP,115950.0
SUNSHINE KITCHEN & BATH,115750.0
GREY CUSTOM POOLS INC.,115500.0
SOUTH FLORIDA FOREMOST ROOFING AND WATERPROOFING SERVICES CORP,115450.0
ALL PRO CONTRACTING GROUP INC DBA APC ENGINEERING ENTERPRISES INCORPORATED,115364.0
Green Construction Corp.,115300.0
ALL HOME ENTERPRISES  INC,115195.0
ARQUIDEK 3 LLC,115126.0
TADEOS ENGINEERING LLC,115000.0
DUAL AIRE SERVICES,115000.0
Blackbird Construction LLC,115000.0
M&DR BUILDERS  INC.,115000.0
HPRO CONSTRUCTION INC.,115000.0
LWI CORP,114972.0
City Electric INC.,114755.0
GALFA CEE CO,114752.0
VEROTEX CONSTRUCTION INC,114536.0
FORTY SIX GROUP CONSTRUCTION LLC,114501.0
ALUMINUM TECHNOLOGIES CORP  INC. ,114400.0
Parkway C& A LP ,114107.0
Caraballo Electrical Industries Inc.,114046.0
PRESCO SOUTH CONTRUCTION INC,114045.0
Genereve Construction LLC,114000.0
ALLSTATE ENGINEERING   CO,113888.0
C & G PROFESSIONAL CONTRACTORS INC.,113800.0
SUNSET POOLS & SPAS INC,113750.0
Same & Q Electric Inc,113500.0
NEWMAN BROTHERS CONSTRUCTION AND DEVELOPMENT  INC,113393.0
Solutions Capital Group Inc DBA All Florida Construction & Roofing Co.,113128.0
Sunshine Pools and Contracting Group INC,113100.0
E L C I CONSTRUCTION GROUP INC,113000.0
REFRI AIR SOLUTIONS CORP,113000.0
AHOA PLUMBING INC,113000.0
MP FLOORS INC ,112733.0
MASTER REBUILDER OF FLORIDA INC,112500.0
PRIORITY CONSTRUCTION MANAGEMENT INC,112400.0
Neekava  LLC,112300.0
INTEGRATED FIRE & SECURITY SOLUTIONS,112010.0
MIGUEL KRISTALY LLC,112000.0
RC PLUMBING CONTRACTOR LLC,112000.0
BERGERON PLUMBING INC. ,112000.0
ANANCY FIRE PROTECTION ,112000.0
FIOCCHI GROUP LLC,111800.0
OHMS ELECTRICAL CORP,111615.0
BELLON CONSTRUCTION GROUP LLC,111376.0
DANIEL OCONNELLS SONS  INC.,111022.0
LOGISTIC HOME RENOVATION  CORP,111000.0
MF7 SERVICES CORP,111000.0
Top Seal Services Corp,111000.0
Ernies Plumbing and Services LLC,111000.0
J C O INDUSTRIES INC,110801.0
Ameriglass Contractor Corp,110800.0
FLORIDA LATIN PLUMBING CORP,110800.0
AMAYA ROOFING CORP.,110725.0
J QUINTERO ROOFING CORP,110600.0
VULCAN BUILDERS LLC,110430.0
J.H. HURRICANE PRODUCTS  INC,110315.0
MED BUILDERS CORP,110274.0
MBM ELECTRIC  INC.,110200.0
HALCYON BUILDERS  INC. ,110000.0
SOFLA LANDSCAPING INC,110000.0
Storecrafters INC,110000.0
DEVELOPMENT 91 LLC,110000.0
ACOSTA PLUMBING SERVICE,110000.0
Jax Hvac Inc,109985.0
OROZ CONTRACTOR CORP,109763.0
Ann Crest Construction Corp,109682.0
E & S ELECTRICAL SOLUTIONS ,109625.0
 ADCO Overhead Garage Doors Inc.,109597.0
RAA Service Corp,109500.0
I E Contractors Inc,109260.0
DELKA INNOVO GROUP INC,109075.0
Visual Acoustics LLC,109072.0
ROLLING SHIELD INC,108841.0
CONTENDO GROUP INC,108550.0
FINETECH  INC.,108294.0
ACCU ROOFING LLC ,108200.0
Jogovi Construction LLC,108000.0
TICK TOCK PLUMBING LLC ,108000.0
Covi 2 Construction Corp,108000.0
ERA WINDOWS & DOORS  CORP,107728.0
RYBB FIRE ALARM INC.,107470.0
ALL STATE ROOFING CORP,107352.0
IBIS Roofing INC.,107350.0
MESA ELECTRIC SYSTEMS  CORP.,107100.0
SAN CRISTOBAL AIR CONDITIONING  CORP.,107009.49
America Engineering Contractor Inc,107000.0
Security & Fire Systems Inc.,107000.0
RN ENGINEERING  INSPECTION & CONSTRUCTION INC,106900.0
ARKING SOLUTIONS INC,106875.0
H G OVARES & ASSOCIATES INC,106500.0
UNIVERSAL WORLD CONSTRUCTION  INC DBA Universal World Roofing,106500.0
ENERGY MULTISERVICES CORP,106500.0
SOUTHEAST SECURITY CORPORATION,106400.0
SUN WIRING  INC,106335.0
CMR Construction LLC,106306.0
J. MICHELS ENTERPRISES INC DBA SOUTH FLORIDA CONTRACTORS GROUP,106200.0
Dadis Unit Refrigeration Inc,106000.0
MVRT  INC. ,106000.0
Roura Construction Group INC,106000.0
VPG Construction Management LLC,106000.0
SD & A Plumbing Solution,106000.0
Domestico Builders LLC,105964.0
Miami Cool Inc.,105900.0
LANIER PLANS INC DBA KORKAT,105899.0
Elite Electric Inc,105879.0
1 UP Builders,105875.0
DREAM POOLS OF SOUTH FLORIDA INC.,105815.0
Bertech Construction Inc.,105657.41
KIACO LLC,105582.0
TILE RENOVATION 1 LLC,105551.0
The Go 2 Guy LLC,105500.0
DUVA SERVICES INC,105370.0
IMBURGIA CONSTRUCTION SERVICES  INC.,105318.0
APOGEE MECHANICAL LLC dba HIGHEST POINT MECHANICAL,105000.0
CC CONSTRUCTION LLC,105000.0
STATE PLUMBING INC,105000.0
SGGE ARCHITECTURE  LLC,105000.0
SUNSHINE COAST ENGINEERING AND DEVELOPERS INC.,104900.0
AKG ELECTRICIAN INC,104500.0
MITCH JOSEPH INC,104400.0
BUILDERS CHOICE RESTORATION  LLC,104350.0
EMPIRE TODAY  LLC,104335.0
MARTELL INC,104025.0
UNIVERSAL TILE GROUP & HOME RENOVATIONS  INC,104001.0
RAF CONSTRUCTION LLC,104000.0
HAVANA AIR CONDITIONING INC,103500.0
Quintana Electric Brothers Inc.,103500.0
Circle Security Solutions USA LLC,103500.0
SIMAR CONSTRUCTION GROUP INC,103300.0
Flowtech Pool Piping Corp.,103000.0
LUGO PAINTING CO,103000.0
ELITON CONSTRUCTION CORP/,103000.0
Americas Window and Door Store LLC,102964.0
R.W. HARRIS INC,102750.0
QUANTUM ELECTRIC SYSTEM CORP,102735.2
ACCESS POINT TECHNOLOGIES,102683.0
ARC Services Group LLC,102601.0
FIRST QUALITY ELECTRIC CORP.,102600.0
C4 ORION ENTERPRISES  LLC,102560.0
SOUTH FLORIDA WINDOWS & DOORS  INC.,102560.0
Quick Energy Electrical Solutions INC,102414.0
LB Development & Engineering  DBA BarAshi Development Inc.,102400.0
SUPREME PLUMBING CORP,102000.0
RSJ Flooring LLC dba RSJ Development Group,102000.0
RCPA Builders Inc.,101753.0
I Link Services Corp,101750.2
PERFECT STORM SHUTTERS INC,101406.0
L&N BUILDERS GROUP,101362.0
J.T ELECTRICAL CONTRACTOR INC ,101262.0
Accurate Design Irrigation Services LLC.,101118.0
Yosefvar Electric Corp.,100680.0
CARIBBEAN INVESTMENT GROUP INC,100625.0
ALL PHASE ELECTRIC CORP,100364.0
Figueroa & Daughters Builders Inc.,100212.0
Lenin Construction Inc,100200.0
AEINCAEINC CORP,100025.0
MANNY & LOU PLUMBING CONTRACTORS  INC. ,100000.0
Dolche Inc,100000.0
Artisan Custom Homes Of S Florida Inc,100000.0
WDR TECHNOLOGY CORP,100000.0
Kerney & Associates Inc,100000.0
AMEG SERVICES  INC. ,100000.0
DELUXE DEVELOPMENT GROUP LLC,100000.0
ALL CONSTRUCTION & PLUMBING INC,100000.0
SOLUTION CONSTRUCTION  INC,99789.0
FRIENDLY JOHN INC,99776.0
TITAN DEVELOPERS INC ,99658.0
V & V WINDOWS DBA  LABRADOR & FUNDORA CORP,99505.0
ALCOR ELECTRIC  LLC,99400.0
Caballeiro Corp/ DBA GMP CONTRACTORS,99000.0
MAIER CONTRACTING & CONSULTANT,99000.0
Hernandez Metal Fabricators Inc,98995.0
RELIABLE PROPERTY SERVICES  LLC,98935.0
CROSSBOWER CORPORATION,98870.0
AMERICAN BUILDERS MASTERS CORP,98751.0
Layer 8 Security LLC,98560.0
RONMICH ELECTRIC INC,98500.0
ALLIED CONSTRUCTION SOFL GROUP LLC,98500.0
Turn Two Electric Inc.,98500.0
JPR GENERAL CONTRACT CORP,98000.0
PINAR ELECTRIC LTD INC ,97925.0
Unlimited Electrical Tech Inc.,97901.0
BILANTAR  INC. ,97850.0
XMC AMERICAS INC,97701.0
ENERGIZER ELECTRIC LLC,97512.8
Intertech Construction Corporation of America  INC. ,97500.0
 DYNAMIC AIRFLOW  CORP,97485.0
SKY BEAM CONSTRUCTION LLC,97450.0
U.S. POWER & ELECTRIC INC,97320.0
LINAR CONSTRUCTION GROUP LLC,97250.0
GMB Construction Inc.,97160.0
VGL CONSTRUCTION & ENGINEERING INC,97063.0
LIVING EARTH REMODELERS INC.  ,96900.0
Ubaldo Blanco GC Inc,96866.0
CUSI Electrical Solutions Inc.,96650.0
Industrial Shadeports INC,96570.0
Albuernes Electric Inc.,96472.0
APEX RENOVATIONS & CONSTRUCTION INC,96425.0
Ameribuilt Development Corp,96400.0
DuraServ Corp DBA Overhead Door Company of South Florida,96350.0
Harmack Company,96300.0
PLUS POWER LLC,96235.8
Met Roofing Inc.,96204.0
IVR ELECTRIC CORP,96125.0
QUALITY CONSTRUCTION TECHNOLOGIES CORP,96038.0
All Air Conditioned Ducts Inc,96000.0
PRINCETON KITCHEN AND BATH,96000.0
TOLEDO CONSTRUCTION SERVICES LLC,95939.0
ALCON WINDOWS AND DOORS CORP,95869.0
DUFFEY CONSTRUCTION CO INC,95680.0
PETRO SOLUTIONS,95185.0
SOUTHEAST MECHANICAL SERVICE,95000.0
KOLTEC REFRIGERATION AND AIR CONDITIONING LLC,95000.0
New Form  INC.,95000.0
DIXIE PLUMBING SERVICE  INC. ,95000.0
Beach Resort Services Inc DBA BRS POOL SPA FOUNTAIN,95000.0
Miami Power Electric & Lighting  LLC,95000.0
AIR MIKE,95000.0
FDC OXEN  INC,95000.0
ALC AIR CONDITIONING & REFRIRATION INC,95000.0
John & John Affordable Shutters Inc.,94608.0
CS STONEHENGE CONSTRUCTION  CORP,94500.0
Stan Bulbin Custom Builders Inc ,94500.0
AMAZING DESIGN & SERVICES LLC,94400.0
MAXIMO ELECTRIC INC,94300.0
McFarland Electrical Services Inc.,94300.0
T & S Roofing Systems Inc,94210.0
Teamwork Construction,94100.0
MARQUIS CONSTRUCTION CORP,94025.0
RUNU CONTRACTING INC,94000.0
Dynasty Roofing LLC,94000.0
Galloway Contractors and Builders Inc.,94000.0
HABER & SONS PLUMBING INC,93876.0
HAMMER CONSTRUCTION CORP,93870.0
OV DOORS CORP,93844.91
Leonard Air Plumbing INC,93770.0
BRIGHT FLOORING DESIGNER CORP,93719.0
ZENITH ELECTRIC  LLC,93500.0
EM RESTORATION EM Professional Services Inc,93500.0
Del Mar Plumbing Inc.,93500.0
Timuti Construction LLC,93488.0
V & V Plumbing INC,93350.0
STATEWIDE HOMES LLC,93213.0
W D M ELECTRIC INC,93000.0
Antarctica Mechanical Services,93000.0
P3 DESIGN GROUP LLC,92850.0
QUALITTA ARCHITECTURAL SOLUTIONS LLC,92800.0
ECOPURE CONSTRUCTION  INC. ,92625.0
MASSARD CONSTRUCTION CORP.,92500.0
G METAL PARTITION CONTRACTORS CORP,92500.0
SUPERIOR AIR CONDITIONING GROUP,92485.0
EDGRELECTRIC INC,92450.0
MINORITY BUILDERS LLC ,92342.0
SYZYGY GLOBAL  INC,92000.0
COOL SQUAD CORP ,92000.0
"CITY OF MIAMI ""GSA""",92000.0
SUNCOAST CONSTRUCTION GROUP INC,91751.0
Avatar Inc,91501.0
OM AIR & ELECTRICAL LLC,91500.0
Cleaning & Restoration Corp. dba SERVPRO OF BRICKELL ,91500.0
COOL WAVE AIR CONDITIONING CORP.,91485.0
GV QUALITY WORKS LLC,91258.0
IR Electric Services Inc,91100.0
Jaffer Well Drilling,91070.0
HERNS UNLIMITED ELECTRICAL CONTRACTOR INC,91026.0
ARIES PLUMBING SERVICES INC,91000.0
Jose C Yanes Air Conditioning & Appliances  Inc,91000.0
South Florida Controls Inc,90639.0
Alfaro Plumbing Contractor LLC,90500.0
Mesa Construction Company,90428.0
HERNANDEZ UNDERGROUND CORP.,90000.0
SAFCO CONSTRUCTION INC,90000.0
MORENO CONSTRUCTION & MANAGEMENT COMPANY,90000.0
