,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
45150,-80.1912062134952,25.7809093619756,45333,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/05/17 13:13:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944047E001,2021-05-10 12:53:00+00:00,2021/04/27 10:37:00+00,BD19006944047,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/05/26 10:56:00+00,500.0,7 Day(s) 0 Hour(s) 20 Minute(s) ,7.0,0.0,TEMPORARY FOR TESTING,45151
45151,-80.1912062134952,25.7809093619756,45334,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/01 09:52:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944048E001,2021-05-06 14:24:00+00:00,2021/04/27 10:53:00+00,BD19006944048,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/24 11:24:00+00,500.0,25 Day(s) 19 Hour(s) 28 Minute(s) ,25.0,0.0,TEMPORARY FOR TESTING,45152
45152,-80.1912062134952,25.7809093619756,45335,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/04 10:54:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944049E001,2021-05-10 12:57:00+00:00,2021/04/27 10:58:00+00,BD19006944049,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/24 11:27:00+00,500.0,24 Day(s) 21 Hour(s) 57 Minute(s) ,24.0,0.0,TEMPORARY FOR TESTING,45153
45153,-80.1912062134952,25.7809093619756,45336,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/05/07 14:07:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944050E001,2021-05-06 15:37:00+00:00,2021/04/27 11:02:00+00,BD19006944050,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/26 11:30:00+00,500.0,0 Day(s) 22 Hour(s) 30 Minute(s) ,0.0,0.0,TEMPORARY FOR TESTING,45154
45154,-80.1912062134952,25.7809093619756,45337,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/05/07 14:05:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944051E001,2021-05-06 14:35:00+00:00,2021/04/27 11:07:00+00,BD19006944051,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/23 11:27:00+00,500.0,0 Day(s) 23 Hour(s) 30 Minute(s) ,0.0,0.0,TEMPORARY FOR TESTING,45155
45155,-80.1912062134952,25.7809093619756,45338,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/05/11 10:34:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944052E001,2021-05-07 08:35:00+00:00,2021/04/27 11:11:00+00,BD19006944052,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/23 11:29:00+00,500.0,4 Day(s) 1 Hour(s) 59 Minute(s) ,4.0,0.0,TEMPORARY FOR TESTING,45156
45156,-80.1912062134952,25.7809093619756,45339,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/04 10:48:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944053E001,2021-05-07 13:12:00+00:00,2021/04/27 11:40:00+00,BD19006944053,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/29 10:48:00+00,500.0,27 Day(s) 21 Hour(s) 36 Minute(s) ,27.0,0.0,TEMPORARY FOR TESTING,45157
45157,-80.1912062134952,25.7809093619756,45340,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/05/17 13:14:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944054E001,2021-05-10 12:42:00+00:00,2021/04/27 11:42:00+00,BD19006944054,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/28 12:29:00+00,500.0,7 Day(s) 0 Hour(s) 32 Minute(s) ,7.0,0.0,TEMPORARY FOR TESTING,45158
45159,-80.1912062134952,25.7809093619756,45341,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/05/07 14:03:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944055E001,2021-05-06 15:12:00+00:00,2021/04/27 11:45:00+00,BD19006944055,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/28 12:31:00+00,500.0,0 Day(s) 22 Hour(s) 51 Minute(s) ,0.0,0.0,TEMPORARY FOR TESTING,45160
45166,-80.1912062134952,25.7809093619756,45348,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/23 09:41:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944063E001,2021-06-09 11:34:00+00:00,2021/06/03 16:08:00+00,BD19006944063,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/08/03 12:03:00+00,1000.0,13 Day(s) 22 Hour(s) 7 Minute(s) ,13.0,0.0,TEMPORARY FOR TESTING,45167
45167,-80.1912062134952,25.7809093619756,45349,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/23 09:42:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944064E001,2021-06-09 10:37:00+00:00,2021/06/03 16:18:00+00,BD19006944064,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/08/23 13:08:00+00,1000.0,13 Day(s) 23 Hour(s) 5 Minute(s) ,13.0,0.0,TEMPORARY FOR TESTING,45168
45168,-80.1912062134952,25.7809093619756,45350,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/23 09:39:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944065E001,2021-06-09 15:13:00+00:00,2021/06/03 16:22:00+00,BD19006944065,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/08/23 13:09:00+00,1000.0,13 Day(s) 18 Hour(s) 26 Minute(s) ,13.0,0.0,TEMPORARY FOR TESTING,45169
45169,-80.1912062134952,25.7809093619756,45351,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/23 09:38:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,0.0,BD19006944066E001,2021-06-09 14:56:00+00:00,2021/06/03 16:27:00+00,BD19006944066,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/09/17 10:12:00+00,1000.0,13 Day(s) 18 Hour(s) 42 Minute(s) ,13.0,0.0,TEMPORARY FOR TESTING,45170
45170,-80.1912062134952,25.7809093619756,45352,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/06/23 09:35:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944067E001,2021-06-10 08:26:00+00:00,2021/06/03 16:31:00+00,BD19006944067,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/10/04 12:30:00+00,500.0,13 Day(s) 1 Hour(s) 9 Minute(s) ,13.0,0.0,TEMPORARY FOR TESTING,45171
45175,-80.1912062134952,25.7809093619756,45357,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2021/11/15 12:00:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,,BD19006944071MA001,2021-06-23 15:16:00+00:00,2021/06/16 09:01:00+00,BD19006944071,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/12/09 07:33:00+00,4000.0,144 Day(s) 20 Hour(s) 44 Minute(s) ,144.0,0.0,GAS / DIESEL TANK INSTALLATION  ,45176
45974,-80.1912062134952,25.7809093619756,45288,1006909.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2020/06/10 13:24:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,0.0,BD19006944001E001,2019-09-17 09:37:00+00:00,2019/04/15 15:31:00+00,BD19006944001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/04/29 14:35:00+00,9473211.0,267 Day(s) 3 Hour(s) 47 Minute(s) ,267.0,1006909.0,A/C  CENTRAL|CLOTHES WASHERS|DEEP FREEZER|DISH WASHER|DRYERS|EXHAUST / BATHROOM FAN|RANGE|RANGE TOP|WATER HEATER / BOILER|FIXTURE HEADS|LIGHT POLES|LIGHT SOCKET|ROUGH WIRING OUTLETS|SINGLE STATION (120 V) SMOKE DETECTOR (MULTI-FAMILY)|SERVICE &gt;600 AMPS AND 240V|SUB-FEEDS|SWITCHBOARD/CONTROL PANEL|TRANSFORMER,45975
45986,-80.1912062134952,25.7809093619756,45292,0.0,BD19006944,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,650 NE 2 AV,,131370360070,YES,True,2020/08/19 08:26:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,0.0,BD19006944003E001,2020-06-02 09:50:00+00:00,2020/05/20 15:25:00+00,BD19006944003,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/11/30 14:00:00+00,25000.0,77 Day(s) 22 Hour(s) 36 Minute(s) ,77.0,0.0,INTERNAL COMBUSTION ENGINE (ELECT),45987
48775,-80.21995148,25.78577948,48174,0.0,BD19009486,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,1440 NW NORTH RIVER DR 340,,131350110050,YES,True,2020/10/20 14:28:00+00,25.78577948,-80.21995148,T6-24A-O,0.0,BD19009486003E001,2020-09-14 11:55:00+00:00,2020/09/09 18:01:00+00,BD19009486003,Commercial,0.0,0.0,CC,REMODELING/REPAIRS,2022/02/26 15:07:00+00,15000.0,36 Day(s) 2 Hour(s) 33 Minute(s) ,36.0,0.0,ELECTRICAL FOR FIRE ALARM,48776
48784,-80.21995148,25.78577948,48175,0.0,BD19009486,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,1440 NW NORTH RIVER DR 340,,131350110050,YES,True,2020/10/15 19:02:00+00,25.78577948,-80.21995148,T6-24A-O,0.0,BD19009486003F001,2020-09-14 11:55:00+00:00,2020/09/09 18:01:00+00,BD19009486003,Commercial,0.0,0.0,CC,REMODELING/REPAIRS,2022/02/26 15:07:00+00,15000.0,31 Day(s) 7 Hour(s) 7 Minute(s) ,31.0,0.0,EXISTING FIRE ALARM SYSTEM,48785
51860,-80.1896477419127,25.7955033966581,51980,637485.0,BD19013445,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,251 NE 20 ST,,132310010120,NO,True,2021/12/17 16:22:00+00,25.7955033966581,-80.1896477419127,T6-36B-O,0.0,BD19013445001E001,2019-07-25 16:11:00+00:00,2019/07/11 11:58:00+00,BD19013445001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/17 16:22:00+00,8496720.0,876 Day(s) 0 Hour(s) 11 Minute(s) ,876.0,637485.0,A/C  CENTRAL|CLOTHES WASHERS|DISH WASHER|DRYERS|EXHAUST / BATHROOM FAN|FIXTURE HEADS|GARBAGE DISPOSAL|LIGHT SOCKET|MOTOR|NEW METER|ROUGH WIRING OUTLETS|RANGE|REFRIGERATORS DOMESTIC|NEW SERVICE|SUB-FEEDS|SWITCHBOARD/CONTROL PANEL|SERVICE &gt;600 AMPS AND 240V|WATER HEATER / BOILER|GENERATOR (COMMERCIAL / MULTIFAMILY),51861
51904,-80.1896477419127,25.7955033966581,51986,0.0,BD19013445,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,251 NE 20 ST,,132310010120,YES,True,2022/02/23 12:17:00+00,25.7955033966581,-80.1896477419127,T6-36B-O,,BD19013445002E001,2022-02-15 11:50:00+00:00,2022/02/10 17:50:00+00,BD19013445002,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/03/09 16:01:00+00,19500.0,8 Day(s) 0 Hour(s) 27 Minute(s) ,8.0,0.0,TEMPORARY FOR CONSTRUCTION &lt;600 AMPS &amp; 240V,51905
51940,-80.1896477419127,25.7955033966581,51992,0.0,BD19013445,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,251 NE 20 ST,,132310010120,NO,True,2022/11/09 15:41:00+00,25.7955033966581,-80.1896477419127,T6-36B-O,,BD19013445009E001,2022-10-25 15:24:00+00:00,2022/08/31 22:57:00+00,BD19013445009,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/11/09 15:41:00+00,9500.0,15 Day(s) 0 Hour(s) 17 Minute(s) ,15.0,0.0,LOW VOLTAGE COMPUTER / TV CABLE / PHONE TERMINAL|LOW VOLTAGE DATA-COMM,51941
58482,-80.2197727,25.78570896,58348,0.0,BD19019979,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,1440 NW NORTH RIVER DR 188,,131350110050,YES,True,2020/07/14 20:51:00+00,25.78570896,-80.2197727,T6-24A-O,,BD19019979003E001,2020-05-20 10:06:00+00:00,2020/05/12 15:29:00+00,BD19019979003,Commercial,,0.0,CC,REMODELING/REPAIRS,2022/05/24 09:32:00+00,2500.0,55 Day(s) 10 Hour(s) 45 Minute(s) ,55.0,0.0,ELECTRICAL FOR FIRE ALARM,58483
58586,-80.21980555,25.78572765,58356,0.0,BD19019980,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,1440 NW NORTH RIVER DR 192,,131350110050,YES,True,2020/06/25 18:32:00+00,25.78572765,-80.21980555,T6-24A-O,0.0,BD19019980003E001,2020-05-20 10:26:00+00:00,2020/05/12 15:16:00+00,BD19019980003,Commercial,0.0,0.0,CC,REMODELING/REPAIRS,2022/02/02 09:53:00+00,2500.0,36 Day(s) 8 Hour(s) 6 Minute(s) ,36.0,0.0,ELECTRICAL FOR FIRE ALARM,58587
58595,-80.21980555,25.78572765,58357,0.0,BD19019980,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,1440 NW NORTH RIVER DR 192,,131350110050,YES,True,2020/06/16 16:47:00+00,25.78572765,-80.21980555,T6-24A-O,,BD19019980003F001,2020-05-20 10:26:00+00:00,2020/05/12 15:16:00+00,BD19019980003,Commercial,,0.0,CC,REMODELING/REPAIRS,2022/02/02 09:53:00+00,2500.0,27 Day(s) 6 Hour(s) 21 Minute(s) ,27.0,0.0,EXISTING FIRE ALARM SYSTEM,58596
59334,-80.23810644,25.72827239,59440,0.0,BD19021157,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2811 S BAYSHORE DR,,141213840010,YES,True,2020/06/05 08:29:00+00,25.72827239,-80.23810644,T6-12-O,0.0,BD19021157001E001,2019-10-31 16:07:00+00:00,2019/10/15 18:11:00+00,BD19021157001,Commercial,0.0,0.0,  ,REMODELING/REPAIRS,2020/12/30 08:27:00+00,9000.0,217 Day(s) 16 Hour(s) 22 Minute(s) ,217.0,0.0,POOL OR SPA (SINGLE UNIT),59335
59511,-80.23576315,25.73072763,59449,593753.0,BD19021170,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2655 S BAYSHORE DR,,141220011450,NO,True,2021/08/17 16:58:00+00,25.73072763,-80.23576315,T6-12-O,0.0,BD19021170001E001,2019-11-20 14:03:00+00:00,2019/10/15 21:16:00+00,BD19021170001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/05/11 11:23:00+00,7300000.0,636 Day(s) 2 Hour(s) 55 Minute(s) ,636.0,593753.0,A/C  CENTRAL|CLOTHES WASHERS|DRYERS|EXHAUST / BATHROOM FAN|FIXTURE HEADS|LIGHT SOCKET|MOTOR|ROUGH WIRING OUTLETS|PADDLE / CEILING FAN|PHOTOELECTRIC SWITCH|RANGE|REFRIGERATORS DOMESTIC|NEW SERVICE|SUB-FEEDS|TIME CLOCK|WATER HEATER / BOILER,59512
59571,-80.23576315,25.73072763,59455,0.0,BD19021170,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2655 S BAYSHORE DR,,141220011450,YES,True,2021/06/11 16:17:00+00,25.73072763,-80.23576315,T6-12-O,,BD19021170002E001,2021-06-03 15:50:00+00:00,2021/05/20 10:55:00+00,BD19021170002,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/15 14:42:00+00,75000.0,8 Day(s) 0 Hour(s) 27 Minute(s) ,8.0,0.0,TEMPORARY FOR CONSTRUCTION &lt;600 AMPS &amp; 240V,59572
59600,-80.23576315,25.73072763,59459,0.0,BD19021170,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2655 S BAYSHORE DR,,141220011450,NO,True,2023/04/06 14:19:00+00,25.73072763,-80.23576315,T6-12-O,,BD19021170008E001,2022-08-12 10:35:00+00:00,2022/02/25 09:11:00+00,BD19021170008,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/04/06 14:19:00+00,308000.0,237 Day(s) 3 Hour(s) 44 Minute(s) ,237.0,0.0,INTERNAL COMBUSTION ENGINE (ELECT),59601
59613,-80.23576315,25.73072763,59461,0.0,BD19021170,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2655 S BAYSHORE DR,,141220011450,NO,True,2022/12/23 09:19:00+00,25.73072763,-80.23576315,T6-12-O,0.0,BD19021170010E001,2022-08-15 16:11:00+00:00,2022/05/11 14:26:00+00,BD19021170010,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/12/23 09:19:00+00,300000.0,129 Day(s) 17 Hour(s) 8 Minute(s) ,129.0,0.0,ELECTRICAL FOR FIRE ALARM,59614
59615,-80.23576315,25.73072763,59462,0.0,BD19021170,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2655 S BAYSHORE DR,,141220011450,NO,True,2022/12/13 12:56:00+00,25.73072763,-80.23576315,T6-12-O,,BD19021170010F001,2022-08-15 16:11:00+00:00,2022/05/11 14:26:00+00,BD19021170010,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/12/13 12:56:00+00,448000.0,119 Day(s) 20 Hour(s) 45 Minute(s) ,119.0,0.0,NEW FIRE ALARM SYSTEM,59616
59745,-80.23810644,25.72827239,59484,0.0,BD19021188,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2811 S BAYSHORE DR,,141213840010,YES,True,2020/09/16 10:40:00+00,25.72827239,-80.23810644,T6-12-O,0.0,BD19021188001E001,2019-11-20 11:19:00+00:00,2019/10/16 09:14:00+00,BD19021188001,Commercial,0.0,0.0,  ,NEW CONSTRUCTION,2020/12/30 08:27:00+00,5000.0,300 Day(s) 23 Hour(s) 21 Minute(s) ,300.0,0.0,POOL OR SPA (SINGLE UNIT),59746
59762,-80.23810644,25.72827239,59487,0.0,BD19021189,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2811 S BAYSHORE DR,,141213840010,YES,True,2020/06/05 08:31:00+00,25.72827239,-80.23810644,T6-12-O,0.0,BD19021189001E001,2019-10-31 15:56:00+00:00,2019/10/16 09:31:00+00,BD19021189001,Commercial,0.0,0.0,  ,NEW CONSTRUCTION,2020/12/30 08:27:00+00,3500.0,217 Day(s) 16 Hour(s) 35 Minute(s) ,217.0,0.0,POOL OR SPA (SINGLE UNIT),59763
59812,-80.23810644,25.72827239,59493,0.0,BD19021193,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2811 S BAYSHORE DR,,141213840010,YES,True,2020/06/05 08:25:00+00,25.72827239,-80.23810644,T6-12-O,0.0,BD19021193001E001,2019-10-31 15:47:00+00:00,2019/10/16 09:46:00+00,BD19021193001,Commercial,0.0,0.0,  ,NEW CONSTRUCTION,2021/01/07 10:38:00+00,6000.0,217 Day(s) 16 Hour(s) 38 Minute(s) ,217.0,0.0,POOL OR SPA (SINGLE UNIT),59813
64125,-80.2391208,25.73020254,64120,0.0,BD19026148,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2850 TIGERTAIL AV,,141211990040,YES,False,2020/07/10 12:04:00+00,25.73020254,-80.2391208,T6-8-O,0.0,BD19026148001E001,2019-12-27 15:10:00+00:00,2019/12/26 15:06:00+00,BD19026148001,Commercial,0.0,34519.0,CC,REMODELING/REPAIRS,2021/03/18 09:37:00+00,842810.4,195 Day(s) 20 Hour(s) 54 Minute(s) ,195.0,34519.0,A/C  CENTRAL|DISH WASHER|EXHAUST / BATHROOM FAN|LIGHT SOCKET|MOTOR|ROUGH WIRING OUTLETS|REFRIGERATORS DOMESTIC|SUB-FEEDS|TIME CLOCK|WATER HEATER / BOILER|ELECTRICAL FOR FIRE ALARM,64126
64134,-80.2391208,25.73020254,64129,0.0,BD19026148,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2850 TIGERTAIL AV,,141211990040,YES,False,2020/11/24 17:54:00+00,25.73020254,-80.2391208,T6-8-O,0.0,BD19026148006E001,2020-09-28 15:06:00+00:00,2020/09/21 13:18:00+00,BD19026148006,Commercial,0.0,0.0,CC,REMODELING/REPAIRS,2021/03/18 09:37:00+00,24000.0,57 Day(s) 2 Hour(s) 48 Minute(s) ,57.0,0.0,ELECTRICAL FOR FIRE ALARM,64135
64135,-80.2391208,25.73020254,64130,0.0,BD19026148,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2850 TIGERTAIL AV,,141211990040,YES,False,2020/11/12 15:46:00+00,25.73020254,-80.2391208,T6-8-O,,BD19026148006F001,2020-09-28 15:06:00+00:00,2020/09/21 13:18:00+00,BD19026148006,Commercial,,0.0,CC,REMODELING/REPAIRS,2021/05/11 09:16:00+00,24000.0,45 Day(s) 0 Hour(s) 40 Minute(s) ,45.0,0.0,NEW FIRE ALARM SYSTEM,64136
64138,-80.2391208,25.73020254,64133,0.0,BD19026148,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,2850 TIGERTAIL AV,,141211990040,YES,False,2021/01/28 16:17:00+00,25.73020254,-80.2391208,T6-8-O,,BD19026148009E001,2021-01-22 14:15:00+00:00,2021/01/21 10:58:00+00,BD19026148009,Commercial,,0.0,CC,REMODELING/REPAIRS,2021/02/01 08:28:00+00,2000.0,6 Day(s) 2 Hour(s) 2 Minute(s) ,6.0,0.0,TEMPORARY FOR TESTING,64139
65156,-80.19246842,25.79142123,65441,386468.0,BD20001480,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,1642 NE 1 AV,,131360050330,NO,True,2022/12/13 16:26:00+00,25.79142123,-80.19246842,T6-24B-O,0.0,BD20001480001E001,2020-03-03 09:15:00+00:00,2020/01/24 09:55:00+00,BD20001480001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/12/13 16:26:00+00,7205000.0,1015 Day(s) 7 Hour(s) 11 Minute(s) ,1015.0,386468.0,A/C  CENTRAL|CLOTHES WASHERS|DRYERS|EXHAUST / BATHROOM FAN|LIGHT SOCKET|MOTOR|NEW METER|ROUGH WIRING OUTLETS|NEW SERVICE|SUB-FEEDS|SERVICE &gt;600 AMPS AND 240V|WATER HEATER / BOILER|ELECTRICAL FOR FIRE ALARM,65157
65163,-80.19246842,25.79142123,65448,0.0,BD20001480,,,Active,Permit is Active. Ready for Inspections.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,,,1642 NE 1 AV,,131360050330,NO,True,2022/12/22 12:40:00+00,25.79142123,-80.19246842,T6-24B-O,0.0,BD20001480006E001,2022-12-07 11:06:00+00:00,2022/08/10 21:34:00+00,BD20001480006,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/12/22 12:40:00+00,50000.0,15 Day(s) 1 Hour(s) 34 Minute(s) ,15.0,0.0,TEMPORARY FOR TESTING,65164
