CompanyName,TotalCost
Dadi Electrical Inc.,270450.0
CARE SHEET METAL & ROOFING ,270450.0
MASTER MECHANICAL H.V.A.C. CORP,270425.0
Constructionx LLC,270148.0
IMBURGIA CONSTRUCTION SERVICES  INC.,270028.0
LEVEL ONE CONSTRUCTION GROUP LLC,270000.0
Estrella Plumbing Contractors Inc,270000.0
Miami Dade Electric Inc,269950.0
MAGNUM BUILDERS CONSTRUCTION INC,269500.0
D.O. & SON CORP.,269118.0
YUDI POOL SERVICES,269000.0
A & S CONSTRUCTION & MANAGEMENT,269000.0
BLUE FLAME GAS PROFESSIONALS INC,268950.0
DREAM POOLS OF SOUTH FLORIDA INC.,268915.0
VERA & VERA CORP. ,268671.0
LARRENCE C BLEIL (INDIVIDUAL) INC,268252.0
FABIS GROUP CORPORATION,268200.0
ADVANCE ELECTRIC INC,267999.0
GABLES POOL & SPA INC,267500.0
NESI SOLUTIONS,267500.0
Best Option General Contractors Inc.,267344.0
GC CONSTRUCTION MANAGEMENT LLC,267300.0
1 AWESOME SERVICE LLC,267006.0
POMA CONSTRUCTION CORP.,267000.0
STATE GENERAL CONTRACTOR  INC. ,266901.0
STATEWIDE HOMES LLC,266863.0
COOL SQUAD CORP ,266775.0
NOVA DESIGN BUILDERS,266145.0
OCEAN CONTRACTORS LLC. ,265625.0
RDF CONSTRUCTION & SERVICES  CORP.,265260.0
Caraballo Electrical Industries Inc.,265246.0
NOW DRY OUT GROUP LLC,265000.0
R & S CONCRETE SOUTH  INC,265000.0
UNIQUE PATIOS & POOLS INC,264900.0
I E Contractors Inc,264885.0
INTEGRATED ELECTRICAL SERVICES INC ,264599.0
UNIVERSAL WORLD CONSTRUCTION  INC DBA Universal World Roofing,264000.0
Florida Fire & Electrical Protection Inc.,263535.0
RELIABLE MECHANICAL INC,263440.0
CORANET CORP.,263129.66000000003
CCS /DBA Caviedes Construction Services LLC,262500.0
SOLID POWER INC     ,262500.0
Outlook International Electric,262445.2
P & A ROOFING AND SHEET METAL  INC ,262000.0
CAPIECA CONSTRUCTION CORP/DBA CAPIECA IMP. & EXP. CORP/.DBA CAPIECA HOME IMPROVEMENT,261620.0
Access Control Technologies,261566.0
VAS RENOVATIONS INC,261033.0
Habitec Builders LLC,261000.0
JWM BUILDERS GROUP  INC. ,260000.0
DELTA PLUMBING SERVICES ,260000.0
MAC Enterprises of South Florida Inc,260000.0
IMPERIAL WINDOWS & DOORS  LLC,259950.0
ALBERTO BERNAL & ASSOCS. INC.,259813.0
HERDIZ CONSTRUCTION INC ,259800.0
Cool Haven Inc,259133.0
MIAMI BEST ELECTRIC INC,258536.25
NEW WAVE INVESTORS  LLC.,258050.0
GROUP II INC,257825.0
Security Fire Prevention Inc,257660.0
PRECISION STAR ELECTRICAL CONTRACTORS  INC.,257612.6
MELHEM CONSTRUCTION GROUP CORP,257172.0
Restoration Problem Solvers Inc,257100.0
D & R CONTRACTING CORP,257050.0
2 C Design LLC,257000.0
FLORIDA ELECTRIC SOLUTIONS,256860.0
Rylex Inc.,256700.0
Del Mar Plumbing Inc.,256700.0
GABY A/C CORP,256400.0
Benchmark Construction Consulting & Management  Inc,256222.0
Mr Electric & Associates  Inc.,256100.0
SD & A Plumbing Solution,256000.0
LEMON CITY CONSTRUCTION LLC,255551.0
Bryan Latham,255250.0
DSHIN PLUMBING  LLC,255000.0
Loren Michael Development  LLC,255000.0
Avatar Inc,254951.0
DURCON CONSTRUCTION  LLC ,254864.0
YORK ELECTRICAL CONTRACTOR CORP,254850.0
Payless Construction LLC,254500.0
BOSS CONSTRUCTION GROUP INC,254200.0
NATIONS AIR CONDITIONING INC. DBA Hi Tech Air Service,254000.0
Meir Alarms Inc.,253974.0
AEC Development Partners LLC,253800.0
CAPITAL INTERNATIONAL REALTY INC DBA CONSTRUCTA INC,253356.0
Florida Landis Inc.,253000.0
TANTRUM CONSTRUCTION CORP,253000.0
FORTUNE DESIGN & CONSTRUCTION CORP,252619.0
Mito Plumbing Corp.,252400.0
SAC WIRELESS,252400.0
R E RENOVATORS LLC,252400.0
One Stop Air Conditioning Service Inc,252398.0
BLUE WATER HOLDING OF CUTLER BAY,252000.0
A.R.C. and Associates Contracting Corp.,251990.0
NOVA AIR CONDITIONING INC. ,251825.0
ELECTECH ELECTRICAL SERVICES L,251700.0
BARAKAH ENTERPRISES & SERVICES LLC,251150.0
JKT CONSTRUCTION INC ,251125.0
Denis Brothers Electric,251042.0
GarciaVila Construction Inc.,250750.0
M.G.S. DESIGN & BUILD CORP,250700.0
PARAMOUNT PLUMBING SERVICES LLC,250500.0
FOSTER CONSTRUCTION GROUP  INC,250250.0
M C VELAR CONSTRUCTION CORP. ,250000.0
DEXTER CORP DBA DOM DEVELOPMENT LLC,250000.0
MARRA JILL LLC,250000.0
A RUIZ KASBAR CONSTRUCTION COMPANY DBA ARK CONSTRUCTION COMPANY,250000.0
Ohl Arellano Construction Co.,250000.0
DECO POOLS INC,250000.0
ANCHOR MECHANICAL  INC,250000.0
VCMG  LLC,250000.0
BELLE CONSTRUCTION SERVICES  LLC,250000.0
JRH General Services  Corp.,250000.0
STILES CORPORATION,250000.0
INTERNATIONAL CONSTRUCTION ASSOCIATES  INC. ,249750.0
Diversifire Systems Inc,249573.0
NELCON CONSTRUCTION  GENERAL CONTRACTORS INC.,249538.0
ARKITEKO CO,249250.0
CASPRODE LLC,249004.0
Jalco Construction Management Inc,248913.0
Jaffer Well Drilling,248620.0
GLEZ ELECTRICAL CORP ,248470.0
BLUE TREASURE POOL & SPA LLC,248400.0
Amador Roofing Corp.,247775.0
Bertech Construction Inc.,247657.41
MAJOVI BUILDERS CORPORATION,247651.0
Varoarda Group  Inc,247625.0
ONE GENERAL CONTRACTORS LLC,247600.0
PRECIADOS GENERAL CONTRACTORS LLC,247188.0
White Lion Builders Inc,247185.0
Restocon Corporation,247020.0
RCR PLUMBING SERVICES  INC. ,247000.0
ALL 4 ONE CONSTRUCTION & PLUMBING,246700.0
AR CONSTRUCTION GROUP LLC,246542.74
CLEMDEL CONSTRUCTION CORP,246188.0
Sunny Horizons  LLC,245930.0
AA Electrical Contractor & Design Inc.,245500.0
SLATE MEDICAL & DENTAL CONSTRUCTION SERVICES OF SOUTH FLORIDA  LLC,245000.0
HYDRATECH PLUMBING INC,245000.0
LEGACY BUILDERS OF THE PALM BEACHES  INC.,243600.0
WATERWAY WINDOWS & DOORS LLC,243522.0
HAMMOCK GENERAL CONSTRUCTION INC DBA NEPTUNE IMPACT WINDOWS,243509.0
SWIRE PROPERTIES ONE INC.,243500.0
PLACE TECH INC,243376.0
HABITAT CUSTOM BUILDERS LLC,243375.0
Master Con LLC,242800.0
ROLLING SHIELD INC,242674.0
EHA ALL SOLUTIONS ELECTRIC CORP,242339.0
DTS Home Improvements LLC,242000.0
AIR ELECTRIC INC,242000.0
SIZ CONSTRUCTION DEVELOPMENT & PROJECT,241851.0
FRED DENICCI CONSTRUCTION LLC,241007.0
Jerrys Plumbing Service Inc.,241000.0
Cooling Profesionals Inc,241000.0
SKILCON INC,240900.0
GOMEZ & SON FENCE,240830.0
FLORIDAS CHOICE CONTRACTING,240767.0
HVAC INSTALLS AND SERVICE LLC,240595.0
cianci construction,240492.0
MILLENIA CONSTRUCTION,240000.0
Metro Caulking & Waterproofing LLC,240000.0
Core Construction Systems Inc,240000.0
Arbor Electrical Service dba Mr. Wireman,239775.0
America Statewide Electrical Contractor Inc. ,239750.0
THE ORIGIN BUILDING GROUP  LLC,239500.0
A1 Garcia Construction Inc.,239439.0
VERSATILE STRUCTURE INC,239190.0
MASTER PAVING ENGINEERING INC,239000.0
MARTIN ALL ELECTRIC CORP,238380.0
AIRTHRONE SERVICES INC,238225.0
Modena Development Corp.,238150.0
AGUIAR ELECTRIC GROUP  CORP,237850.0
Excel Engineering Construction Corp,237126.0
Edwin Electric LLC,236897.0
IMPACT FIRE SERVICES LLC,236850.0
VOLTECH ELECTRIC CO INC.,236500.0
Triangle Electric & Fire  LLC,236500.0
ALL STAR A/C & REFRIGERATION INC,236050.0
JM PROPERTIES OF W PALM BEACH INC,236000.0
QUALITY COOL AIR CONDITIONING INC,235765.0
Baja Construction Group LLC,235449.0
VITA CONSTRUCTION LLC,235000.0
Tusk Roofing LLC,235000.0
GWA CONSTRUCTION COMPANY,235000.0
MAXPRO BUILDERS INC,235000.0
Morrison Contractors Inc.,234625.0
JP PLUMBING INC,234300.0
H G OVARES & ASSOCIATES INC,234000.0
HDM Business LLC,234000.0
Florida Coastal Construction & Development Inc.,233900.0
HOOVER ARCHITECTURAL ,233882.0
DEDICATED COOLING LLC,233500.0
FINN GENERAL CONTRACTING  INC,232688.0
ACV 2 Air Conditioning Corp.,232250.0
SISCA CONSTRUCTION SERVICES LLC,232050.0
ACEXTRA INC,232030.0
Miami Cool Inc.,231900.0
ALEXANDER CONSTRUCTION & DEVELOPMENT INC,231763.0
US ROOFING LLC (DBA T MCDONALD LLC),231700.0
LP Electric Corp,231171.0
TEIDE  CORP,231100.0
Ann Crest Construction Corp,231040.0
MARANATA CONSTRUCTION CORP,230653.0
LINARDI CONSTRUCTION SERVICES INC,230000.0
METRO CONTRACTOR INC.,230000.0
Construction Brokers Inc,230000.0
Advance Security Group Enterprises  Inc.,229972.0
HOMETOWN BUILDERS  LLC,229906.0
TRANSFER BZ PERMITS,229613.0
JB & L Const & Utilities Corporation,228647.0
JLM CONSTRUCTION CO. ,228500.0
GUSTAVO LARRAZABAL CONSULTANT. LLC ,228500.0
CLEARGUARD FIRE PROTECTION LLC,228286.0
APM Plumbing Corp.,228000.0
CAPITAL A CONSTRUCTION,227500.0
PINAR ELECTRIC LTD INC ,227500.0
AIR EXPRESS MECHANICAL  CORP.,227400.0
FIGARO CONSTRUCTION AND RESTORATION LLC,227258.0
CAMPUS CONSTRUCTION GROUP INC,226775.0
CHAZZ CONSTRUCTION LLC,226395.0
Lenin Construction Inc,226200.0
IHM SERVICES CORP  DBA IHM PLUMBING SERVICES,226200.0
Ernies Plumbing and Services LLC,226200.0
LEIGHTON MCGINN COMPANY,226000.0
MADE CONTRACTORS,225900.0
DEPLUS Contractor INC,225875.0
J.A. CONSTRUCTION COMPANY  INC,225820.0
GC INTERGROUP INC,225188.0
MVM CONSTRUCTION GROUP LLC,225104.0
SDG SERVICES  LLC,225029.0
BLUE FROGFL LLC,225000.0
GOPHERWOOD CONSTRUCTION  INC,225000.0
Esquivel Plumbing Services Corp.,225000.0
VENTANA DBS LLC,225000.0
IRON HAND CONSTRUCTION INC,225000.0
KANTERAS CONSTRUCTION GROUP LLC,225000.0
R & A DOOR SOLUTIONS INC,225000.0
NATIONAL CONCRETE AND PAVING LLC,225000.0
ABM Building Solutions LLC,224770.0
ALL STATE CONSTRUCTION GROUP CORP,224615.0
Dellepere Enterprises  Corp,224300.0
Q & N CONSTRUCTION INC,223626.0
RAPID REFRIGERATION CORP,223451.0
CAPITAL CONTRACTING LLC,223450.0
ELI PRESSURE CLEANING CORP,223300.0
Flex Florida Corporation dba Best Awnings,222742.0
SKY LIVING CO. INC ,222673.0
Hemjen Builders Inc,222000.0
Southern Marine Construction Inc,221800.0
CORNERS CONSTRUCTION COMPANY,221300.0
J. MICHELS ENTERPRISES INC DBA SOUTH FLORIDA CONTRACTORS GROUP,221200.0
MECA CONTRACTORS INC,221150.0
PARAGON CONSTRUCTION UNLIMITED INC ,221143.75
DAW BUILDERS INC,221022.0
PINERES CONSTRUCTION GROUP  LLC,220790.0
Bliss Products and Services INC,220593.0
MASTERCRAFT GROUP INC,220376.0
Turnberry Construction Group LLC,220326.0
SERENITY MECHANICAL LLC,220300.0
QUINTERO GENERAL CONTRACTOR CORP,220233.0
LLANES ELECTRIC DORP,220065.0
SGGE ARCHITECTURE  LLC,220000.0
Ocapco Inc.,220000.0
MIAMI CUSTOM SWIMMING POOL CORP.,220000.0
MCDONALD AIR & SHEET METAL INC. dba MCDONALD SHEET METAL INC,220000.0
Yumuri Electrical Contractor Inc.,219906.0
Architecture & Awnings Corporation,219765.0
BELOW ZERO AIR CONDITIONING INC. ,219660.0
PLYWOOD BUSINESS GROUP,219645.0
ALL PHASE ENTERPRISES INC,219512.6
BELA VISTA CONTRACTOR INC,219476.0
TESLA ENGINEERING INC ,219002.0
MANNY QUALITY PLUMBING CORP,219000.0
RICHPORT CONSTRUCTION GROUP INCORPORATED,218401.0
AMERICAN PROTECTION ONE CORP,218200.0
J.T ELECTRICAL CONTRACTOR INC ,218062.0
DYNAMIC SOUTH INC,218000.0
Maximum Plumbing Inc.,218000.0
Antarctica Mechanical Services,217775.0
Quality Railings Miami,217300.0
Ragos Construction LLC,216877.0
United C Global Corp,216797.0
DESIGNER PATIO INC.,216714.0
PRECISE AIR CONDITIONING AND REFRIGERATION LLC,216625.0
ALLSTATE CONSTRUCTION AND DEVELOPERS INC,216001.0
SUNNY BLUE POOLS INC,216000.0
Y & TA BUILDING CONSULTING LLC,215900.0
Journey Enterprise INC.,215774.0
Glotel Inc.,215750.0
Square and CompassGeneral Contractor,215500.0
COUNTY WIDE ELECTRIC  INC. ,215200.0
DUNNWRIGHT SERVICES  INC,215150.0
CENTRAL FLORIDA EQUIPMENT RENTAL INC. dba CENTRAL CIVIL CONSTRUCTION,215000.0
Beach Resort Services Inc DBA BRS POOL SPA FOUNTAIN,215000.0
GENERAL BUILDING SERVICES,215000.0
SMART AIR SYSTEMS INC,214935.0
BONDED LIGHTNING PROTECTION SYSTEMS  INC.,214800.0
Paragon Painting Corp,214522.0
SFL CONTRACTORS LLC,214416.0
Advance Power Group  INC.,214400.0
FORATO DESIGN GROUP  LLC,214000.0
FERREY ELECTRIC CORP,213950.0
ARCHITECTURAL GRAPHICS INC,213850.0
LLorens Contracting LLC,212953.0
GRUPO MOREX INC,212925.0
SSC & AND ALUMINUM FABRICATIONS INC,212800.0
PREMIER FIRE ALARMS AND INTEGRATION SYSTEMS INC.,212361.0
MESA ELECTRIC SYSTEMS  CORP.,212350.0
ANANCY FIRE PROTECTION ,212200.0
CRW OF SOUTH FLORIDA  INC.,212000.0
REGAL CONTRACTORS  INC. ,212000.0
SUNSHINE KITCHEN & BATH,212000.0
ALPHA IMPACT WINDOWS AND DOORS,211983.0
Concord Electric Inc.,211862.0
RMC Plus Contractors LLC,211824.0
BIGFOOT CONSTRUCTION INC,211606.0
Electric Domain Inc,211488.0
Powerhouse Builders of South Florida Inc.,211250.0
MA METAL FABRICATORS INC ,210800.0
BUILD AND REHAB INC,210798.0
SKYLIGHT CONCEPTS INC,210737.0
GENEREVE CONSTRUCTION & REMODELING LLC,210279.0
MARGO GC INC,210013.0
GAMMA Air System Inc.,210002.0
MK2 DESIGN BUILD INC,210000.0
RETAIL CONTRACTING GROUP  INC. ,210000.0
IDESIGNBUILD CONSULTANTS  CO,210000.0
Danto builders LLC,210000.0
GEMSTONE BUILDERS LLC,210000.0
Neiel Group  LLC,210000.0
Aquarius Air Conditioning & Refrigeration Inc,209985.0
MVRT  INC. ,209872.0
ABAR Technology Group Corp.,209673.0
RSY ELECTRIC INC,208910.0
Moran General Contractor Inc,208750.0
Nottoli construction & Remodeling Inc.,208714.0
AIR & HEAT UNLIMITED CORP   ,208475.0
John & John Affordable Shutters Inc.,208358.0
RELIANCE WINDOW SYSTEMS   LLC,208248.0
HARTEC GROUP INC.,208163.0
PR DEVELOPMENT & CONTRUCTION INC,207955.0
MGM EQUIPMENT  LLC ,207800.0
A FIRE SPRINKLERS INC.,207543.0
CP REMODELING & MANAGEMENT SERVICES  LLC,207500.0
AMERICAS BEST PAINTING AND WATERPROOFING SERVICES INC,207196.0
J. Reynolds & Co.  a Tecta America Company  LLC,207021.0
AMPERAGE ELECTRICAL ENTERPRISE,206950.2
Ducto Limpio LLC/ ABH Air Conditioning,206900.0
InterAmerica Stage Inc,206750.0
COMPLETE BUILDING & DESIGN INC,206500.0
G S MECHANICAL  INC,206185.0
Secured Technologies International LLC,206158.0
UNIQUE CONSTRUCTION INC,205764.0
BETANCOURT CONSTRUCTION & ASSOCIATES  LLC,205670.0
NATIONAL GLASS & CONSTRUCTION,205600.0
ENDLESS LAND MANAGEMENT CORP.,205600.0
Research Irrigation Inc.,205350.0
Prime Spot INC.,205151.0
MG Plumbing & Sprinkler Service,205100.0
Advanced Service Construction Corp,205000.0
PROFESSIONAL COOLING AND HEATING INC,205000.0
LUCMARC PLUMBING INC,205000.0
ABSOLUTE ALUMINUM & CONSTRUCTION CO/DBA SUNSTATE AWNINGS,204762.0
AYE AYE CONSTRUCTION LLC,204700.0
ALL SERVICE ELECTRIC OF FT. MYERS INC.,204675.0
ER Fire Protection Engineering  Inc.,204358.0
MAYVICA CONSTRUCTION LLC,204314.0
Cyclone Mechanical Inc,204000.0
SOUTHLAND CONTRACTORS GROUP INC,204000.0
GEF CONSTRUCTION CORP,203726.0
Cassia Electrical Contractors Inc,203541.0
The Tradesman Group INC,203500.0
Sunshine Air HVAC Inc,203500.0
10X CONSTRUCTION LLC,203438.0
HARBOR KEY ELECTRIC  LLC,203240.0
Eco System Electric Corp,203206.4
MUNDIVEN CORPORATION ,203000.0
DALAGON CONSTRUCTION SERVICES CORP,202600.0
J. FONSECA.LLC,202412.0
CAB CONSTRUCTIONS LLC,202270.0
ICB Builders  Corp ,202126.0
OV ONE CONSTRUCTION INC,202125.0
Gustavo Funes Enterprises Corp,201823.0
NAVAS MULTISERVICES CORP ,201525.0
NHTC LLC,201315.2
A&M Advance Group Inc,201301.0
HAMMER POINT DEVELOPMENT CORP,201063.0
EXOTITE ROOFING AND WATERPROOFING SERVICE INC,201000.0
Candas Construction of Miami Inc,200900.0
Vendryes Construction Inc.,200500.0
BEST ROOFING SERVICES LLC,200478.0
MIKE LANG ELECTRICAL CONTRACTORS INC,200100.0
SKAFD CONSTRUCTION INC,200036.78
BOCA DEVELOPMENT & CONSTRUCTION CORP,200000.0
BILLSKOG CONSTRUCTION LLC ,200000.0
APOLLO ELECTRICAL SERVICES INC,200000.0
TONY A/C  INC. ,200000.0
FHP TECTONICS CORP,200000.0
Straight Ahead Construction Inc,199972.0
RONMICH ELECTRIC INC,199950.0
ALCON GROUP  LLC,199800.0
First Electrical Contractors LLC,199642.6
GML CONSTRUCTION Inc,199426.0
HIGHGRADE ELECTRICAL & COOLING SYSTEMS OF FLORIDA LLC,199000.0
PLUMBING BY SALOMON,199000.0
ZAMORA PLUMBING CORP ,199000.0
M3 ROOFING & CONSTRUCTION LLC,198986.0
F & B CONSTRUCTION GROUP LLC.,198600.0
ELPIDIO MOREJON INC.,198510.0
Brinco Electrical Contractor Inc.,198401.0
P & H ROMING ELECTRICAL SERIVCES CORP,198348.0
GRJ FLORIDA LLC,198100.0
Hugh A Ryan Construction Co,198007.0
Thomas Fire & Security Corp,198000.0
American Construction Services,197872.0
ACADEMY ELECTRIC INC,197800.0
SOUTHEAST MECHANICAL SERVICE,197500.0
JNN CONTRACTORS SERVICES INC ,196877.0
XL ELECTRIC CORP ,196850.0
HEROES ROOFING CORP,196800.0
W W J D ENGINEERING INC,196605.0
H & P CONSTRUCTION DEVELOPMENT LLC,196430.0
PATRIOT WINDOWS & DOORS LLC,196419.0
PD PAINTING  INC.,196200.0
ORR PROTECTION SYSTEMS INC,196042.0
WRANGLER CONSTRUCTION INC. ,196012.0
PINE RIDGE CONSTRUCTION MANAGEMENT LLC,196000.0
Pro Quality Plumbing Inc.,196000.0
CITY COOL CORP.,195955.0
VEZES IL CONSTRUCTION CORP,195826.0
ALEXANDER & JOHNSON PROJECT MANAGEMENT AND DEVELOPMENT INC,195810.0
Cordoba Contractors Inc.,195551.0
J T CONTRACTORS  INC ,195501.0
ALLISON GAS PLUMBING CORP.,195200.0
SANTAMARIA TRUCKING INC,195000.0
Boyd Construction Group  LLC,195000.0
ALL STATE PLUMBING CONTRACTORS INC,195000.0
DAVINWORKS INC.,195000.0
DELUXE DEVELOPMENT GROUP LLC,195000.0
Champion Retail Services Inc.,195000.0
RAD OF SOUTH FLORIDA INC DBA ,194900.0
Green Edwin M Inc,194900.0
AGM Builder Construction Inc.,194875.0
ALL DIGITAL TECHNOLOGY LLC,194558.0
COMDESIGN INFRASTRUCTURE SOLUTIONS INC,194500.0
Jo Jochy Air Conditioning Contractors Inc.,194150.0
FIRST FLORIDA BUILDERS  LTD,194044.0
DSC CONSTRUCTION INC,194000.0
DIMITRI CONSTRUCTION SERVICES CORP,193900.0
SMART BUILDING SOLUTIONS,193753.0
Sentry Security Inc,193706.0
RBM CONTRACTOS CORP,193625.0
SOUTHEAST MECHANICAL INC.,193500.0
Exact Construction Inc.,193250.0
QUALITY FIRST ELECTRIC SWFL CORP.,193000.0
EASY COOLING USA LLC,192870.0
VEROTEX CONSTRUCTION INC,192599.0
HK CONTRACTORS LLC,192500.0
CLIMATE CONTROL  INC. ,192500.0
E P BUILDING CORP,192500.0
Statewide Windows & Doors Inc.,191726.0
NewSouth Window Solutions,191715.0
Articpolo  Inc,191500.0
CV OCEAN PLUMBING INC,191500.0
OPJ CONSTRUCTIONS CORP,191500.0
Go Green Construction Inc,191000.0
J.H. HURRICANE PRODUCTS  INC,190861.0
MAX SERVICES & CONSTRUCTION CORP.,190838.0
Danfer Electric Contractor Inc,190800.0
PIONEER DEVELOPMENT OF SOUTH FLORIDA  INC,190700.0
AZQ Electronic Systems Inc.,190452.0
ADVANCE FLORIDA CONSTRUCTION CORP,190281.0
A.T.P. CONTRACT CORP,190045.0
PLUMTECH INC ,190000.0
RK ELECTRIC CONTRACTOR INC,189700.0
Plumb Tech Group Inc,189600.0
C.S.T. ELECTRICAL CONTRACTORS  INC.,189500.0
BUILDING SERVICE TEKS LLC,189361.0
MG Coating and Sealants,189320.0
Nacho and Sons Construction Co.,189250.0
MIAMI FLOOR SOLUTIONS LLC,188600.0
Suncoast Builders & Roofers Inc.,188375.0
ROBERT POWELL CONSTRUCTION Inc,188250.0
Centurion Roofing  LLC,188000.0
AA EAGLE PLUMBING CORP,188000.0
Feligou Construction Inc.,187880.0
ALENAC METALS CORP,187751.0
DBUILTEK LLC,187501.0
RM & ASSOCIATES CONSULTING INC,187500.0
Jose C Yanes Air Conditioning & Appliances  Inc,186985.0
HODDER AIR CONDITIONING & HODDER CONSTRUCTION,186660.0
AIR FLOW SPECIALISTS INC,186572.0
BUILDING UNLIMITED INC,186300.0
REYLOS GLAZING CONTRACTORS LLC,186046.0
Florida Fire & Burglary Inc,186030.0
I & J MESA PLUMBING INC,186000.0
ACKERMAN PLUMBING INC,186000.0
ARAUZ ROOFING  INC,185500.0
THREE LIONS CONSTRUCTION  INC. ,185500.0
Olen Waldrep & Sons,185500.0
Jupiter Electrical Services Inc.,185457.0
inforMASTER EXCAVATORS INC,185000.0
Genesis Global Construction  CORP.,185000.0
TUTELA FIRE PROTECTION  INC,185000.0
BTU SOLUTIONS CORP ,185000.0
COBLE BUILDERS LLC,184925.0
Total Quality Restoration Inc,184850.0
Infinity Windows Doors & Roofing Corp,183988.0
REAL POWER ELECTRIC INC,183950.0
ELITE BUILDERS US LLC,183900.0
V & V WINDOWS DBA  LABRADOR & FUNDORA CORP,183872.0
EAGLE EYES CONSTRUCTION  INC,183750.0
Great Horizon Contractors Corp,183750.0
Amit Construction  LLC.,183700.0
ABL CONTRACTOR CORP,183700.0
McFarland Electrical Services Inc.,183415.0
RRC Development Company ,183310.0
 BUENO CONSTRUCTION COMPANY  INC. ,183100.0
I & G Power Inc.,183007.0
PICTURE PERFECT POOLS OF BROWARD COUNTY  INC. ,183000.0
A 21ST CENTURY PLUMBING CO INC,183000.0
CENTRAL FIRE SPRINKLER SYSTEM INC,182802.0
PRAXIS CONTRACTORS INC,182740.0
JM BUILDERS FLA  INC,182638.0
K LINE CONSTRUCTION GROUP LLC,182000.0
JS WATERPROOFING  LLC,182000.0
DELCON ELECTRIC INC,181700.0
Oficina Miami LLC,181300.0
Clive G. Nelson Plumbing Inc.,181300.0
360 REPAIR TECHS  INC.,181300.0
DEL RIO & SON PLUMBING CORP.,181200.0
FLORIDA ATLANTIC AIRCONDITIONING AND REPAIR CORP,181174.0
LUIS QUALITY PLUMBING INC,181100.0
GUARANTEED FENCE CORP,181000.0
SOLID BUILDERS CONSTRUCTION COMPANY,181000.0
 ACE Construction Group INC.,180600.0
RESULTS AIR CONDITIONING COMPANY DO NOT USE,180600.0
JIMMY PITTMAN ELECTRICAL INC,180300.0
Reljic Contracting Inc,180000.0
CONSTRUCTION VOSS  LLC,180000.0
JMS DEVELOPMENT CONSTRUCTION INC,180000.0
Majestic Glass  Inc,179842.0
Best Wire Electric Inc.,179775.0
United Site Services of Florida  LLC,179682.0
L CORTES CONSTRUCTION SERVICE LLC ,179563.0
SCHAEFER GENERAL CONTRACTING SERVICES LLC,179550.0
GNM HOUGH INC. ,178966.0
DC ENZOS ELECTRIC INC.,178937.0
R & C POWER SOLUTION INC,178900.0
VARMO CONSTRUCTION  LLC,178600.0
CrossRoads Paving Solutions Inc,178600.0
GABLES GROVE CONSTRUCTION MANAGEMENT  INC.,178375.0
R & E Electrical Contractor Corp ,178192.0
DEVELOPERS BOUTIQUE LLC,178189.0
PRESCO SOUTH CONTRUCTION INC,178151.0
JHN REMODELING & MAINTENANACE SERVICE  INC,177503.0
LUXE CONSTRUCTION GROUP LLC,177500.0
HTH GROUP INC,177300.0
One Stop Home Improvement,176779.0
SKylight Builders LLC,176701.0
AE Atelier Corp,176700.0
DRAIN MASTER USA Co,176600.0
Rick J. Wilson & Associates INC,176500.0
RICKYS ELECTRICAL SYSTEMS INC.,176300.0
BOURQUE BROTHERS INC,176063.0
DEVINE TOTAL CONSTRUCTION CORP,175500.0
Integrated Fire Solutions Inc. ,175462.0
CREATIVE CONSTRUCTION ASSOCIATES INC,175000.0
Donewell Construction Corporation,175000.0
Malu Plumbing Inc.,175000.0
N & N ELECTRIC  LLC,175000.0
DEDICATED CONSTRUCTION MANAGEMENT  LLC,175000.0
CHEVALIER LLC ,175000.0
Artic Breeze Air Conditioning Corp/Artic Breeze Roofing Corp.,174300.0
D & L CABLING  INC,174100.0
CONTENDO GROUP INC,173977.0
All Dade General DBA All Dade General Waterproofing Inc.,173950.0
BRIGHTVIEW LANDSCAPE DEVELOPMENT INC.,173900.0
CRUZ ELECTRICAL CORP,173774.06
A1 Fire Protection LLC,173750.0
GAMMA CONSTRUCTION LLC,173500.0
ATLANTIC COAST DRILLING INC,173399.0
Active Builders Inc.,173269.0
KOOL RENOVATIONS  CORP.,172900.0
MIAMI BEACH SEAWALLS INC,172885.0
"T Q F Construction Inc  (Ramos Laminated Floorning Inc ""old"")",172774.0
HOGAN CONSTRUCTION COMPANY INC,172700.0
ELDAN ENTERPRISE INC ,172651.0
ECOPURE CONSTRUCTION  INC. ,172625.0
ROMPU CONSTRUCTION CORPORATION,172600.0
CUNANO BUILDERS CORPORATION,172400.0
CONSTRUCTION ELEMENTS,172400.0
FCL Construction Group Corp,172312.0
PARDIME ELECTRIC INC,172292.87
ULTRA LOW TEMP INC,172225.0
Jade Electrical Services,172200.0
ALL SOUTH LIGHNING PROTECTION INC,172000.0
BELLON CONSTRUCTION GROUP LLC,171826.0
Hahn Construction Engineering Contractors Inc.,171750.0
Stone Image,171501.0
LANDEL CONSTRUCTION CORP,171500.0
H. BETOS PLUMBING INC,171500.0
Benchmark Custom Builders II LLC,171400.0
RAMCON CORP.,171340.0
THE REGENCY ROOFING COMPANIES INC,171300.0
