borough,neighborhood_name,Classification,property_group,year_quarter,deal_volume,avg_price,median_price,# of Deals
Queens,Belle Harbor,Commercial,Land,21/Q1,"$2,515,000","$1,257,500","$1,257,500",2
Queens,Belle Harbor,Commercial,Multi-Family Dwelling,21/Q1,"$455,000","$455,000","$455,000",1
Queens,Belle Harbor,Commercial,Other,21/Q1,"$2,700,000","$2,700,000","$2,700,000",1
Queens,Bellerose,Commercial,Other,21/Q1,"$1,500,000","$750,000","$750,000",2
Queens,Broad Channel,Commercial,Land,21/Q1,"$324,000","$162,000","$162,000",2
Queens,Brookville,Commercial,Other,21/Q1,"$850,000","$850,000","$850,000",1
Queens,Clearview,Commercial,Retail,21/Q1,"$1,740,000","$1,740,000","$1,740,000",1
Queens,College Point,Commercial,Condo,21/Q1,"$1,916,000","$958,000","$958,000",2
Queens,College Point,Commercial,Industrial,21/Q1,"$90,000,000","$90,000,000","$90,000,000",1
Queens,College Point,Commercial,Land,21/Q1,"$610,000","$610,000","$610,000",1
Queens,College Point,Commercial,Mixed-Use,21/Q1,"$980,000","$980,000","$980,000",1
Queens,College Point,Commercial,Multi-Family Dwelling,21/Q1,"$2,599,888","$1,299,944","$1,299,944",2
Queens,College Point,Commercial,Other,21/Q1,"$15,340,617","$3,835,154","$1,415,000",4
Queens,Corona,Commercial,Land,21/Q1,"$950,000","$950,000","$950,000",1
Queens,Corona,Commercial,Mixed-Use,21/Q1,"$900,000","$900,000","$900,000",1
Queens,Corona,Commercial,Multi-Family Dwelling,21/Q1,"$8,168,000","$2,042,000","$1,384,000",4
Queens,Corona,Commercial,Other,21/Q1,"$18,750,000","$6,250,000","$1,975,000",3
Queens,East Elmont,Commercial,Other,21/Q1,"$86,547,452","$86,547,452","$86,547,452",1
Queens,Elmhurst,Commercial,Condo,21/Q1,"$1,080,000","$540,000","$540,000",2
Queens,Elmhurst,Commercial,Industrial,21/Q1,"$2,175,000","$2,175,000","$2,175,000",1
Queens,Elmhurst,Commercial,Land,21/Q1,"$2,800,000","$2,800,000","$2,800,000",1
Queens,Elmhurst,Commercial,Multi-Family Dwelling,21/Q1,"$2,531,203,731","$148,894,337","$14,232,076",17
Queens,Elmhurst,Commercial,Other,21/Q1,"$2,682,885,485","$157,816,793","$18,191,358",17
Queens,Far Rockaway,Commercial,Co-op,21/Q1,"$250,000","$250,000","$250,000",1
Queens,Far Rockaway,Commercial,Land,21/Q1,"$930,000","$310,000","$330,000",3
Queens,Far Rockaway,Commercial,Multi-Family Dwelling,21/Q1,"$22,543,000","$7,514,333","$5,340,000",3
Queens,Flushing,Commercial,Condo,21/Q1,"$37,053,536","$7,410,707","$1,280,000",5
Queens,Flushing,Commercial,Mixed-Use,21/Q1,"$3,300,000","$3,300,000","$3,300,000",1
Queens,Flushing,Commercial,Office,21/Q1,"$4,400,000","$2,200,000","$2,200,000",2
Queens,Flushing,Commercial,Other,21/Q1,"$123,565,929","$9,505,071","$9,000,000",13
Queens,Forest Hills,Commercial,Mixed-Use,21/Q1,"$1,575,000","$1,575,000","$1,575,000",1
Queens,Forest Hills,Commercial,Multi-Family Dwelling,21/Q1,"$1,193,166,884","$397,722,295","$596,509,934",3
Queens,Forest Hills,Commercial,Other,21/Q1,"$94,611,020","$23,652,755","$16,211,717",4
Queens,Glendale,Commercial,Mixed-Use,21/Q1,"$2,965,000","$988,333","$1,100,000",3
Queens,Glendale,Commercial,Multi-Family Dwelling,21/Q1,"$2,400,000","$800,000","$900,000",3
Queens,Glendale,Commercial,Other,21/Q1,"$9,550,000","$1,591,667","$1,150,000",6
Queens,Hamilton Beach,Commercial,Land,21/Q1,"$135,000","$135,000","$135,000",1
Queens,Hillcrest,Commercial,Mixed-Use,21/Q1,"$1,010,000","$1,010,000","$1,010,000",1
Queens,Hollis,Commercial,Land,21/Q1,"$375,000","$375,000","$375,000",1
Queens,Hollis,Commercial,Mixed-Use,21/Q1,"$2,772,755","$924,252","$510,000",3
Queens,Hollis,Commercial,Other,21/Q1,"$86,385,158","$86,385,158","$86,385,158",1
Queens,Hunters Point,Commercial,Mixed-Use,21/Q1,"$2,233,275","$2,233,275","$2,233,275",1
Queens,Hunters Point,Commercial,Multi-Family Dwelling,21/Q1,"$2,600,000","$2,600,000","$2,600,000",1
Queens,Hunters Point,Commercial,Other,21/Q1,"$38,073,500","$6,345,583","$5,979,250",6
Queens,Jackson Heights,Commercial,Co-op,21/Q1,"$140,000","$140,000","$140,000",1
Queens,Jackson Heights,Commercial,Multi-Family Dwelling,21/Q1,"$7,242,346,720","$172,436,827","$18,191,358",42
Queens,Jackson Heights,Commercial,Office,21/Q1,"$447,318,000","$447,318,000","$447,318,000",1
Queens,Jackson Heights,Commercial,Other,21/Q1,"$4,352,624,018","$310,901,716","$329,273,460",14
Queens,Jamaica,Commercial,Mixed-Use,21/Q1,"$675,000","$675,000","$675,000",1
Queens,Jamaica,Commercial,Other,21/Q1,"$6,500,000","$6,500,000","$6,500,000",1
Queens,Kew Garden Hills,Commercial,Mixed-Use,21/Q1,"$1,355,000","$1,355,000","$1,355,000",1
Queens,Kew Garden Hills,Commercial,Multi-Family Dwelling,21/Q1,"$5,984,613,844","$299,230,692","$307,350,646",20
Queens,Kew Garden Hills,Commercial,Other,21/Q1,"$5,604,731,894","$160,135,197","$18,191,358",35
Queens,Kew Gardens,Commercial,Multi-Family Dwelling,21/Q1,"$1,225,590,318","$245,118,064","$18,191,358",5
Queens,Kew Gardens,Commercial,Other,21/Q1,"$65,306,986","$21,768,995","$1,650,000",3
Queens,Lindenwood,Commercial,Co-op,21/Q1,"$310,000","$310,000","$310,000",1
Queens,Long Island City,Commercial,Industrial,21/Q1,"$45,500,000","$45,500,000","$45,500,000",1
Queens,Long Island City,Commercial,Mixed-Use,21/Q1,"$6,835,000","$2,278,333","$1,835,000",3
Queens,Long Island City,Commercial,Multi-Family Dwelling,21/Q1,"$4,293,761,546","$178,906,731","$11,266,038",24
Queens,Long Island City,Commercial,Other,21/Q1,"$938,628,541","$44,696,597","$5,400,000",21
Queens,Maspeth,Commercial,Multi-Family Dwelling,21/Q1,"$1,550,000","$1,550,000","$1,550,000",1
Queens,Middle Village,Commercial,Land,21/Q1,"$400,000","$400,000","$400,000",1
Queens,"Murray Hill, QNS",Commercial,Condo,21/Q1,"$2,436,048","$2,436,048","$2,436,048",1
Queens,"Murray Hill, QNS",Commercial,Other,21/Q1,"$2,288,000","$762,667","$438,000",3
Queens,"Murray Hill, QNS",Commercial,Retail,21/Q1,"$3,200,000","$3,200,000","$3,200,000",1
Queens,North Corona,Commercial,Land,21/Q1,"$7,300,000","$7,300,000","$7,300,000",1
Queens,North Corona,Commercial,Mixed-Use,21/Q1,"$2,640,000","$1,320,000","$1,320,000",2
Queens,North Corona,Commercial,Multi-Family Dwelling,21/Q1,"$41,762,400","$13,920,800","$13,920,800",3
Queens,North Corona,Commercial,Other,21/Q1,"$9,616,150","$3,205,383","$3,408,075",3
Queens,North Corona,Commercial,Retail,21/Q1,"$3,950,000","$3,950,000","$3,950,000",1
Queens,Oakland Gardens,Commercial,Co-op,21/Q1,"$220,000","$220,000","$220,000",1
Queens,Pomonok,Commercial,Multi-Family Dwelling,21/Q1,"$680,000","$680,000","$680,000",1
Queens,Queens Village,Commercial,Other,21/Q1,"$575,000","$575,000","$575,000",1
Queens,Rego Park,Commercial,Multi-Family Dwelling,21/Q1,"$1,300,227,304","$185,746,758","$18,191,358",7
Queens,Richmond Hill,Commercial,Multi-Family Dwelling,21/Q1,"$12,123,691","$4,041,230","$700,000",3
Queens,Richmond Hill,Commercial,Other,21/Q1,"$12,600,000","$3,150,000","$3,500,000",4
Queens,Ridgewood,Commercial,Mixed-Use,21/Q1,"$7,624,900","$1,524,980","$1,750,000",5
Queens,Ridgewood,Commercial,Multi-Family Dwelling,21/Q1,"$16,444,900","$1,174,636","$1,087,500",14
Queens,Ridgewood,Commercial,Other,21/Q1,"$499,000","$499,000","$499,000",1
Queens,Rockaways,Commercial,Land,21/Q1,"$940,000","$940,000","$940,000",1
Queens,Rockwood Park,Commercial,Other,21/Q1,"$830,000","$830,000","$830,000",1
Queens,Rosedale,Commercial,Other,21/Q1,"$525,000","$525,000","$525,000",1
Queens,South Jamaica,Commercial,Land,21/Q1,"$931,500","$931,500","$931,500",1
Queens,South Jamaica,Commercial,Mixed-Use,21/Q1,"$1,143,000","$571,500","$571,500",2
Queens,South Jamaica,Commercial,Multi-Family Dwelling,21/Q1,"$11,100,000","$11,100,000","$11,100,000",1
Queens,South Jamaica,Commercial,Other,21/Q1,"$2,450,000","$1,225,000","$1,225,000",2
Queens,South Ozone Park,Commercial,Other,21/Q1,"$390,000","$390,000","$390,000",1
Queens,South Richmond Hill,Commercial,Mixed-Use,21/Q1,"$475,000","$475,000","$475,000",1
Queens,South Richmond Hill,Commercial,Other,21/Q1,"$22,465,000","$7,488,333","$11,000,000",3
Queens,Springfield Gardens,Commercial,Land,21/Q1,"$200,000","$200,000","$200,000",1
Queens,Springfield Gardens,Commercial,Other,21/Q1,"$800,000","$800,000","$800,000",1
Queens,St. Albans,Commercial,Land,21/Q1,"$230,000","$230,000","$230,000",1
Queens,St. Albans,Commercial,Mixed-Use,21/Q1,"$650,000","$650,000","$650,000",1
Queens,St. Albans,Commercial,Other,21/Q1,"$8,400,000","$4,200,000","$4,200,000",2
Queens,Sunnyside,Commercial,Multi-Family Dwelling,21/Q1,"$6,197,895,238","$206,596,508","$16,211,717",30
Queens,Sunnyside,Commercial,Office,21/Q1,"$15,097,377","$15,097,377","$15,097,377",1
Queens,Sunnyside,Commercial,Other,21/Q1,"$2,033,369,667","$127,085,604","$40,114,172",16
Queens,Whitestone,Commercial,Mixed-Use,21/Q1,"$1,100,000","$1,100,000","$1,100,000",1
Queens,Whitestone,Commercial,Other,21/Q1,"$4,200,000","$4,200,000","$4,200,000",1
Queens,Woodhaven,Commercial,Mixed-Use,21/Q1,"$4,000,000","$1,333,333","$1,580,000",3
Queens,Woodhaven,Commercial,Multi-Family Dwelling,21/Q1,"$1,304,828,183","$163,103,523","$17,003,619",8
Queens,Woodhaven,Commercial,Other,21/Q1,"$5,750,000","$1,916,667","$1,100,000",3
Queens,Woodside,Commercial,Land,21/Q1,"$6,009,125","$2,003,042","$254,563",3
Queens,Woodside,Commercial,Other,21/Q1,"$21,343,000","$3,557,167","$4,131,000",6
Queens,,Commercial,Condo,21/Q1,"$32,360,520","$32,360,520","$32,360,520",1
Queens,,Commercial,Land,21/Q1,"$37,911,817","$1,404,141","$711,000",27
Queens,,Commercial,Mixed-Use,21/Q1,"$658,500","$658,500","$658,500",1
Queens,,Commercial,Multi-Family Dwelling,21/Q1,"$1,193,460,917","$238,692,183","$147,017",5
Queens,,Commercial,Other,21/Q1,"$4,122,010,550","$111,405,691","$14,232,076",37
Staten Island,Annadale,Commercial,Mixed-Use,21/Q1,"$990,000","$990,000","$990,000",1
Staten Island,Annadale,Commercial,Other,21/Q1,"$980,000","$980,000","$980,000",1
Staten Island,Bloomfield,Commercial,Other,21/Q1,"$52,350,000","$52,350,000","$52,350,000",1
Staten Island,"Chelsea, SI",Commercial,Industrial,21/Q1,"$66,096,000","$66,096,000","$66,096,000",1
Staten Island,"Chelsea, SI",Commercial,Land,21/Q1,"$66,096,000","$66,096,000","$66,096,000",1
Staten Island,"Chelsea, SI",Commercial,Other,21/Q1,"$66,096,000","$66,096,000","$66,096,000",1
Staten Island,Clifton,Commercial,Other,21/Q1,"$900,000","$900,000","$900,000",1
Staten Island,Dongan Hills,Commercial,Multi-Family Dwelling,21/Q1,"$1,375,000","$1,375,000","$1,375,000",1
Staten Island,Eltingville,Commercial,Other,21/Q1,"$5,200,000","$1,733,333","$1,625,000",3
Staten Island,Emerson Hill,Commercial,Condo,21/Q1,"$320,000","$320,000","$320,000",1
Staten Island,Emerson Hill,Commercial,Land,21/Q1,"$555,000","$555,000","$555,000",1
Staten Island,Emerson Hill,Commercial,Other,21/Q1,"$6,000,000","$6,000,000","$6,000,000",1
Staten Island,Graniteville,Commercial,Office,21/Q1,"$500,000","$500,000","$500,000",1
Staten Island,Great Kills,Commercial,Mixed-Use,21/Q1,"$585,000","$585,000","$585,000",1
Staten Island,Grymes Hill,Commercial,Land,21/Q1,"$205,000","$205,000","$205,000",1
Staten Island,Huguenot,Commercial,Mixed-Use,21/Q1,"$1,100,000","$1,100,000","$1,100,000",1
Staten Island,Huguenot,Commercial,Other,21/Q1,"$400,000","$400,000","$400,000",1
Staten Island,Mariners Harbor,Commercial,Office,21/Q1,"$493,900","$493,900","$493,900",1
Staten Island,Mariners Harbor,Commercial,Other,21/Q1,"$400,000","$400,000","$400,000",1
Staten Island,New Brighton,Commercial,Land,21/Q1,"$1,471,660","$1,471,660","$1,471,660",1
Staten Island,New Brighton,Commercial,Other,21/Q1,"$1,471,660","$1,471,660","$1,471,660",1
Staten Island,New Dorp,Commercial,Office,21/Q1,"$453,000","$453,000","$453,000",1
Staten Island,New Dorp,Commercial,Other,21/Q1,"$6,352,938","$3,176,469","$3,176,469",2
Staten Island,New Dorp Beach,Commercial,Mixed-Use,21/Q1,"$680,000","$680,000","$680,000",1
Staten Island,New Springville,Commercial,Land,21/Q1,"$10,000,000","$5,000,000","$5,000,000",2
Staten Island,Port Richmond,Commercial,Other,21/Q1,"$1,010,000","$1,010,000","$1,010,000",1
Staten Island,Prince's Bay,Commercial,Land,21/Q1,"$426,075","$426,075","$426,075",1
Staten Island,Richmondtonwn,Commercial,Other,21/Q1,"$680,000","$680,000","$680,000",1
Staten Island,Richmond Valley,Commercial,Other,21/Q1,"$400,000","$400,000","$400,000",1
Staten Island,Rosebank,Commercial,Multi-Family Dwelling,21/Q1,"$695,000","$695,000","$695,000",1
Staten Island,Rosebank,Commercial,Other,21/Q1,"$945,000","$945,000","$945,000",1
Staten Island,Rossville,Commercial,Mixed-Use,21/Q1,"$723,000","$723,000","$723,000",1
Staten Island,Shore Acres,Commercial,Land,21/Q1,"$1,550,000","$775,000","$775,000",2
Staten Island,St. George,Commercial,Multi-Family Dwelling,21/Q1,"$1,899,000","$949,500","$949,500",2
Staten Island,St. George,Commercial,Other,21/Q1,"$550,000","$550,000","$550,000",1
Staten Island,Tottenville,Commercial,Land,21/Q1,"$360,000","$360,000","$360,000",1
Staten Island,West Brighton,Commercial,Mixed-Use,21/Q1,"$600,000","$600,000","$600,000",1
Staten Island,West Brighton,Commercial,Office,21/Q1,"$700,000","$700,000","$700,000",1
Staten Island,West Brighton,Commercial,Other,21/Q1,"$1,200,000","$600,000","$600,000",2
Staten Island,Willowbrook,Commercial,Land,21/Q1,"$10,000,000","$5,000,000","$5,000,000",2
Staten Island,,Commercial,Land,21/Q1,"$12,058,500","$634,658","$680,000",19
Staten Island,,Commercial,Mixed-Use,21/Q1,"$600,000","$600,000","$600,000",1
Staten Island,,Commercial,Multi-Family Dwelling,21/Q1,"$750,000","$750,000","$750,000",1
Staten Island,,Commercial,Office,21/Q1,"$2,800,000","$2,800,000","$2,800,000",1
Staten Island,,Commercial,Other,21/Q1,"$3,175,000","$1,058,333","$925,000",3
Bronx,Baychester,Commercial,Mixed-Use,21/Q2,"$320,000","$320,000","$320,000",1
Bronx,Baychester,Commercial,Other,21/Q2,"$350,000","$350,000","$350,000",1
Bronx,Bedford Park,Commercial,Multi-Family Dwelling,21/Q2,"$7,550,000","$1,887,500","$1,850,000",4
Bronx,Bedford Park,Commercial,Other,21/Q2,"$9,082,375","$3,027,458","$3,800,000",3
Bronx,Belmont,Commercial,Other,21/Q2,"$4,776,000","$2,388,000","$2,388,000",2
Bronx,Bronxdale,Commercial,Mixed-Use,21/Q2,"$1,045,000","$1,045,000","$1,045,000",1
Bronx,Bronxwood,Commercial,Multi-Family Dwelling,21/Q2,"$7,005,000","$2,335,000","$775,000",3
Bronx,Bronxwood,Commercial,Other,21/Q2,"$6,500,000","$6,500,000","$6,500,000",1
Bronx,Castle Hill,Commercial,Multi-Family Dwelling,21/Q2,"$1,963,138","$981,569","$981,569",2
Bronx,City Island,Commercial,Mixed-Use,21/Q2,"$302,500","$302,500","$302,500",1
Bronx,City Island,Commercial,Other,21/Q2,"$700,000","$700,000","$700,000",1
Bronx,Claremont,Commercial,Other,21/Q2,"$955,906","$955,906","$955,906",1
Bronx,Concourse,Commercial,Multi-Family Dwelling,21/Q2,"$2,809,858","$1,404,929","$1,404,929",2
Bronx,Concourse,Commercial,Other,21/Q2,"$4,279,300","$2,139,650","$2,139,650",2
Bronx,Country Club,Commercial,Land,21/Q2,"$525,000","$525,000","$525,000",1
Bronx,Crotona Park East,Commercial,Mixed-Use,21/Q2,"$3,150,000","$3,150,000","$3,150,000",1
Bronx,Crotona Park East,Commercial,Multi-Family Dwelling,21/Q2,"$3,150,000","$3,150,000","$3,150,000",1
Bronx,Eastchester,Commercial,Other,21/Q2,"$375,000","$375,000","$375,000",1
Bronx,East Tremont,Commercial,Industrial,21/Q2,"$850,000","$850,000","$850,000",1
Bronx,East Tremont,Commercial,Other,21/Q2,"$6,393,684","$2,131,228","$1,696,842",3
Bronx,Edenwald,Commercial,Other,21/Q2,"$1,930,000","$1,930,000","$1,930,000",1
Bronx,Fordham,Commercial,Land,21/Q2,"$3,400,000","$3,400,000","$3,400,000",1
Bronx,Fordham,Commercial,Multi-Family Dwelling,21/Q2,"$9,450,000","$4,725,000","$4,725,000",2
Bronx,Fordham,Commercial,Other,21/Q2,"$13,750,000","$4,583,333","$4,625,000",3
Bronx,Highbridge,Commercial,Land,21/Q2,"$2,265,000","$1,132,500","$1,132,500",2
Bronx,Highbridge,Commercial,Multi-Family Dwelling,21/Q2,"$775,000","$775,000","$775,000",1
Bronx,Hunts Point,Commercial,Industrial,21/Q2,"$120,102,500","$60,051,250","$60,051,250",2
Bronx,Hunts Point,Commercial,Other,21/Q2,"$275,291,064","$39,327,295","$36,016,516",7
Bronx,Kingsbridge,Commercial,Land,21/Q2,"$325,000","$325,000","$325,000",1
Bronx,Kingsbridge,Commercial,Other,21/Q2,"$450,000","$450,000","$450,000",1
Bronx,Longwood,Commercial,Land,21/Q2,"$490,000","$490,000","$490,000",1
Bronx,Longwood,Commercial,Other,21/Q2,"$1,696,842","$1,696,842","$1,696,842",1
Bronx,Melrose,Commercial,Mixed-Use,21/Q2,"$1,500,000","$1,500,000","$1,500,000",1
Bronx,Melrose,Commercial,Other,21/Q2,"$7,607,334","$1,901,834","$1,901,834",4
Bronx,Morrisania,Commercial,Other,21/Q2,"$1,300,000","$1,300,000","$1,300,000",1
Bronx,Morris Heights,Commercial,Land,21/Q2,"$510,000","$510,000","$510,000",1
Bronx,Morris Heights,Commercial,Multi-Family Dwelling,21/Q2,"$18,050,000","$6,016,667","$5,000,000",3
Bronx,Morris Heights,Commercial,Other,21/Q2,"$8,596,842","$4,298,421","$4,298,421",2
Bronx,Morris Park,Commercial,Multi-Family Dwelling,21/Q2,"$3,385,500","$1,128,500","$1,255,500",3
Bronx,Morris Park,Commercial,Other,21/Q2,"$2,850,000","$2,850,000","$2,850,000",1
Bronx,Mott Haven,Commercial,Other,21/Q2,"$21,700,000","$21,700,000","$21,700,000",1
Bronx,Mt. Hope,Commercial,Land,21/Q2,"$2,900,000","$2,900,000","$2,900,000",1
Bronx,Mt. Hope,Commercial,Multi-Family Dwelling,21/Q2,"$6,350,000","$6,350,000","$6,350,000",1
Bronx,Mt. Hope,Commercial,Other,21/Q2,"$5,500,000","$5,500,000","$5,500,000",1
Bronx,North New York,Commercial,Industrial,21/Q2,"$4,875,000","$4,875,000","$4,875,000",1
Bronx,North New York,Commercial,Multi-Family Dwelling,21/Q2,"$2,395,870","$2,395,870","$2,395,870",1
Bronx,North New York,Commercial,Other,21/Q2,"$37,646,007","$12,548,669","$2,625,000",3
Bronx,Norwood,Commercial,Multi-Family Dwelling,21/Q2,"$4,220,000","$1,406,667","$1,700,000",3
Bronx,Parkchester,Commercial,Multi-Family Dwelling,21/Q2,"$5,600,000","$5,600,000","$5,600,000",1
Bronx,Parkchester,Commercial,Other,21/Q2,"$2,500,000","$2,500,000","$2,500,000",1
Bronx,Pelham Bay,Commercial,Mixed-Use,21/Q2,"$800,000","$800,000","$800,000",1
Bronx,Pelham Bay,Commercial,Multi-Family Dwelling,21/Q2,"$8,075,000","$4,037,500","$4,037,500",2
Bronx,Pelham Bay,Commercial,Other,21/Q2,"$2,450,000","$1,225,000","$1,225,000",2
Bronx,Pelham Parkway,Commercial,Industrial,21/Q2,"$740,000","$740,000","$740,000",1
Bronx,Pelham Parkway,Commercial,Land,21/Q2,"$220,000","$220,000","$220,000",1
Bronx,Riverdale,Commercial,Co-op,21/Q2,"$180,000","$180,000","$180,000",1
Bronx,Schuylerville,Commercial,Multi-Family Dwelling,21/Q2,"$1,150,000","$1,150,000","$1,150,000",1
Bronx,Soundview,Commercial,Land,21/Q2,"$620,000","$620,000","$620,000",1
Bronx,Soundview,Commercial,Multi-Family Dwelling,21/Q2,"$30,877,800","$3,430,867","$835,000",9
Bronx,Soundview,Commercial,Other,21/Q2,"$5,528,248","$921,375","$920,703",6
Bronx,Soundview,Commercial,Retail,21/Q2,"$1,000,000","$1,000,000","$1,000,000",1
Bronx,Throgs Neck,Commercial,Other,21/Q2,"$1,610,000","$805,000","$805,000",2
Bronx,Tremont,Commercial,Other,21/Q2,"$2,650,000","$2,650,000","$2,650,000",1
Bronx,University Heights,Commercial,Multi-Family Dwelling,21/Q2,"$1,300,000","$1,300,000","$1,300,000",1
Bronx,University Heights,Commercial,Other,21/Q2,"$2,535,000","$1,267,500","$1,267,500",2
Bronx,Van Nest,Commercial,Land,21/Q2,"$950,000","$950,000","$950,000",1
Bronx,Van Nest,Commercial,Mixed-Use,21/Q2,"$3,875,000","$968,750","$962,500",4
Bronx,Van Nest,Commercial,Multi-Family Dwelling,21/Q2,"$920,000","$920,000","$920,000",1
Bronx,Van Nest,Commercial,Other,21/Q2,"$2,580,000","$860,000","$950,000",3
Bronx,Wakefield,Commercial,Mixed-Use,21/Q2,"$640,000","$640,000","$640,000",1
Bronx,Wakefield,Commercial,Multi-Family Dwelling,21/Q2,"$775,000","$775,000","$775,000",1
Bronx,Wakefield,Commercial,Other,21/Q2,"$6,773,063","$1,693,266","$1,760,000",4
Bronx,Westchester Square,Commercial,Other,21/Q2,"$1,835,000","$1,835,000","$1,835,000",1
Bronx,Westchester Village,Commercial,Industrial,21/Q2,"$7,000,000","$7,000,000","$7,000,000",1
Bronx,Westchester Village,Commercial,Multi-Family Dwelling,21/Q2,"$500,000","$500,000","$500,000",1
Bronx,West Farms,Commercial,Other,21/Q2,"$1,243,512","$1,243,512","$1,243,512",1
Bronx,Williamsbridge,Commercial,Mixed-Use,21/Q2,"$750,000","$750,000","$750,000",1
Bronx,Williamsbridge,Commercial,Other,21/Q2,"$2,708,063","$2,708,063","$2,708,063",1
Bronx,Woodlawn,Commercial,Mixed-Use,21/Q2,"$825,000","$825,000","$825,000",1
Bronx,Woodstock,Commercial,Land,21/Q2,"$242,500","$242,500","$242,500",1
Bronx,Woodstock,Commercial,Multi-Family Dwelling,21/Q2,"$4,500,000","$4,500,000","$4,500,000",1
Bronx,,Commercial,Land,21/Q2,"$19,166,500","$958,325","$649,500",20
Bronx,,Commercial,Mixed-Use,21/Q2,"$1,500,000","$1,500,000","$1,500,000",1
Bronx,,Commercial,Other,21/Q2,"$236,436,988","$23,643,699","$11,963,480",10
Brooklyn,Bath Beach,Commercial,Multi-Family Dwelling,21/Q2,"$1,270,000","$1,270,000","$1,270,000",1
Brooklyn,Bath Beach,Commercial,Other,21/Q2,"$24,214,200","$4,842,840","$2,330,000",5
Brooklyn,Bay Ridge,Commercial,Mixed-Use,21/Q2,"$7,940,000","$1,588,000","$1,550,000",5
Brooklyn,Bay Ridge,Commercial,Multi-Family Dwelling,21/Q2,"$8,410,000","$2,102,500","$1,655,000",4
Brooklyn,Bedford-Stuyvesant,Commercial,Condo,21/Q2,"$1,600,000","$800,000","$800,000",2
Brooklyn,Bedford-Stuyvesant,Commercial,Land,21/Q2,"$1,400,000","$1,400,000","$1,400,000",1
Brooklyn,Bedford-Stuyvesant,Commercial,Mixed-Use,21/Q2,"$3,087,500","$1,029,167","$1,010,000",3
Brooklyn,Bedford-Stuyvesant,Commercial,Multi-Family Dwelling,21/Q2,"$24,513,634","$4,085,606","$2,150,000",6
Brooklyn,Bedford-Stuyvesant,Commercial,Other,21/Q2,"$65,735,000","$5,056,538","$4,000,000",13
Brooklyn,Bensonhurst,Commercial,Mixed-Use,21/Q2,"$6,480,000","$1,296,000","$1,320,000",5
Brooklyn,Bensonhurst,Commercial,Multi-Family Dwelling,21/Q2,"$10,638,000","$1,773,000","$1,910,000",6
